"(Server Name, Domain)",Servers known in domain 
"('dns6.tld.tutby.com.', 'by')","{'dns5.tld.tutby.com.', 'dns2.tld.tutby.com.', 'dns3.tld.tutby.com.', 'dns7.tld.tutby.com.', 'dns1.tld.tutby.com.', 'dns4.tld.tutby.com.', 'dns6.tld.tutby.com.'}"
"('f.root-servers.net', 'ir')","{'a.nic.ir.', 'ir.cctld.authdns.ripe.net.', 'b.nic.ir.', 'ns5.univie.ac.at.'}"
"('e.root-servers.net', 'ir')","{'a.nic.ir.', 'ir.cctld.authdns.ripe.net.', 'b.nic.ir.', 'ns5.univie.ac.at.'}"
"('k.root-servers.net', 'ir')","{'a.nic.ir.', 'ir.cctld.authdns.ripe.net.', 'b.nic.ir.', 'ns5.univie.ac.at.'}"
"('c.root-servers.net', 'ir')","{'a.nic.ir.', 'ir.cctld.authdns.ripe.net.', 'b.nic.ir.', 'ns5.univie.ac.at.'}"
"('j.root-servers.net', 'ir')","{'a.nic.ir.', 'ir.cctld.authdns.ripe.net.', 'b.nic.ir.', 'ns5.univie.ac.at.'}"
"('i.root-servers.net', 'ir')","{'a.nic.ir.', 'ir.cctld.authdns.ripe.net.', 'b.nic.ir.', 'ns5.univie.ac.at.'}"
"('b.root-servers.net', 'ir')","{'a.nic.ir.', 'ir.cctld.authdns.ripe.net.', 'b.nic.ir.', 'ns5.univie.ac.at.'}"
"('g.root-servers.net', 'ir')","{'a.nic.ir.', 'ir.cctld.authdns.ripe.net.', 'b.nic.ir.', 'ns5.univie.ac.at.'}"
"('l.root-servers.net', 'ir')","{'a.nic.ir.', 'ir.cctld.authdns.ripe.net.', 'b.nic.ir.', 'ns5.univie.ac.at.'}"
"('m.root-servers.net', 'ir')","{'a.nic.ir.', 'ir.cctld.authdns.ripe.net.', 'b.nic.ir.', 'ns5.univie.ac.at.'}"
"('a.root-servers.net', 'ir')","{'a.nic.ir.', 'ir.cctld.authdns.ripe.net.', 'b.nic.ir.', 'ns5.univie.ac.at.'}"
"('h.root-servers.net', 'ir')","{'a.nic.ir.', 'ir.cctld.authdns.ripe.net.', 'b.nic.ir.', 'ns5.univie.ac.at.'}"
"('d.root-servers.net', 'ir')","{'a.nic.ir.', 'ir.cctld.authdns.ripe.net.', 'b.nic.ir.', 'ns5.univie.ac.at.'}"
"('a.nic.ir.', 'ir')","{'a.nic.ir.', 'ir.cctld.authdns.ripe.net.', 'b.nic.ir.', 'ns5.univie.ac.at.'}"
"('ir.cctld.authdns.ripe.net.', 'ir')","{'a.nic.ir.', 'ir.cctld.authdns.ripe.net.', 'b.nic.ir.', 'ns5.univie.ac.at.'}"
"('b.nic.ir.', 'ir')","{'a.nic.ir.', 'ir.cctld.authdns.ripe.net.', 'b.nic.ir.', 'ns5.univie.ac.at.'}"
"('ns5.univie.ac.at.', 'ir')","{'a.nic.ir.', 'ir.cctld.authdns.ripe.net.', 'b.nic.ir.', 'ns5.univie.ac.at.'}"
"('b.thains.co.th.', 'co.th')","{'p.thains.co.th.', 'ns.thnic.net.', 'b.thains.co.th.', 'a.thains.co.th.', 'ord.sns-pb.isc.org.', 'c.thains.co.th.', 'ams.sns-pb.isc.org.'}"
"('a.thains.co.th.', 'co.th')","{'p.thains.co.th.', 'ns.thnic.net.', 'b.thains.co.th.', 'a.thains.co.th.', 'ord.sns-pb.isc.org.', 'c.thains.co.th.', 'ams.sns-pb.isc.org.'}"
"('sfba.sns-pb.isc.org.', 'co.th')","{'p.thains.co.th.', 'ns.thnic.net.', 'b.thains.co.th.', 'a.thains.co.th.', 'ord.sns-pb.isc.org.', 'c.thains.co.th.', 'ams.sns-pb.isc.org.'}"
"('ams.sns-pb.isc.org.', 'co.th')","{'p.thains.co.th.', 'ns.thnic.net.', 'b.thains.co.th.', 'a.thains.co.th.', 'ord.sns-pb.isc.org.', 'c.thains.co.th.', 'ams.sns-pb.isc.org.'}"
"('p.thains.co.th.', 'co.th')","{'p.thains.co.th.', 'ns.thnic.net.', 'b.thains.co.th.', 'a.thains.co.th.', 'ord.sns-pb.isc.org.', 'c.thains.co.th.', 'ams.sns-pb.isc.org.'}"
"('c.thains.co.th.', 'co.th')","{'p.thains.co.th.', 'ns.thnic.net.', 'b.thains.co.th.', 'a.thains.co.th.', 'ord.sns-pb.isc.org.', 'c.thains.co.th.', 'ams.sns-pb.isc.org.'}"
"('ns.thnic.net.', 'co.th')","{'p.thains.co.th.', 'ns.thnic.net.', 'b.thains.co.th.', 'a.thains.co.th.', 'ord.sns-pb.isc.org.', 'c.thains.co.th.', 'ams.sns-pb.isc.org.'}"
"('ord.sns-pb.isc.org.', 'co.th')","{'p.thains.co.th.', 'ns.thnic.net.', 'b.thains.co.th.', 'a.thains.co.th.', 'ord.sns-pb.isc.org.', 'c.thains.co.th.', 'ams.sns-pb.isc.org.'}"
"('d.gov-servers.net.', 'ed.gov')","{'eduftcdnsp01.ed.gov.', 'eduptcdnsp01.ed.gov.', 'eduftcdnsp02.ed.gov.', 'eduptcdnsp02.ed.gov.'}"
"('a.gov-servers.net.', 'ed.gov')","{'eduftcdnsp01.ed.gov.', 'eduptcdnsp01.ed.gov.', 'eduftcdnsp02.ed.gov.', 'eduptcdnsp02.ed.gov.'}"
"('c.gov-servers.net.', 'ed.gov')","{'eduftcdnsp01.ed.gov.', 'eduptcdnsp01.ed.gov.', 'eduftcdnsp02.ed.gov.', 'eduptcdnsp02.ed.gov.'}"
"('b.gov-servers.net.', 'ed.gov')","{'eduftcdnsp01.ed.gov.', 'eduptcdnsp01.ed.gov.', 'eduftcdnsp02.ed.gov.', 'eduptcdnsp02.ed.gov.'}"
"('eduftcdnsp01.ed.gov.', 'ed.gov')","{'eduftcdnsp01.ed.gov.', 'eduptcdnsp01.ed.gov.', 'eduptcdnsp02.ed.gov.', 'eduftcdnsp02.ed.gov.'}"
"('eduptcdnsp01.ed.gov.', 'ed.gov')","{'eduftcdnsp01.ed.gov.', 'eduptcdnsp01.ed.gov.', 'eduftcdnsp02.ed.gov.', 'eduptcdnsp02.ed.gov.'}"
"('eduftcdnsp02.ed.gov.', 'ed.gov')","{'eduftcdnsp01.ed.gov.', 'eduptcdnsp01.ed.gov.', 'eduftcdnsp02.ed.gov.', 'eduptcdnsp02.ed.gov.'}"
"('eduptcdnsp02.ed.gov.', 'ed.gov')","{'eduftcdnsp01.ed.gov.', 'eduptcdnsp01.ed.gov.', 'eduptcdnsp02.ed.gov.', 'eduftcdnsp02.ed.gov.'}"
"('ns1.qq.com.', 'app.qq.com')","{'ns-os1.qq.com.', 'ns-cnc1.qq.com.', 'ns-tel1.qq.com.', 'ns3.qq.com.', 'ns4.qq.com.', 'ns2.qq.com.', 'ns-cmn1.qq.com.', 'ns1.qq.com.'}"
"('ns4.qq.com.', 'app.qq.com')","{'ns-os1.qq.com.', 'ns-cnc1.qq.com.', 'ns-tel1.qq.com.', 'ns3.qq.com.', 'ns4.qq.com.', 'ns2.qq.com.', 'ns-cmn1.qq.com.', 'ns1.qq.com.'}"
"('f.root-servers.net', 'cl')","{'cl1.dnsnode.net.', 'a.nic.cl.', 'cl-ns.anycast.pch.net.', 'sns-pb.isc.org.', 'b.nic.cl.', 'c.nic.cl.'}"
"('e.root-servers.net', 'cl')","{'cl1.dnsnode.net.', 'a.nic.cl.', 'cl-ns.anycast.pch.net.', 'sns-pb.isc.org.', 'b.nic.cl.', 'c.nic.cl.'}"
"('k.root-servers.net', 'cl')","{'cl1.dnsnode.net.', 'a.nic.cl.', 'cl-ns.anycast.pch.net.', 'sns-pb.isc.org.', 'b.nic.cl.', 'c.nic.cl.'}"
"('c.root-servers.net', 'cl')","{'cl1.dnsnode.net.', 'a.nic.cl.', 'cl-ns.anycast.pch.net.', 'sns-pb.isc.org.', 'b.nic.cl.', 'c.nic.cl.'}"
"('j.root-servers.net', 'cl')","{'cl1.dnsnode.net.', 'a.nic.cl.', 'cl-ns.anycast.pch.net.', 'sns-pb.isc.org.', 'b.nic.cl.', 'c.nic.cl.'}"
"('i.root-servers.net', 'cl')","{'cl1.dnsnode.net.', 'a.nic.cl.', 'cl-ns.anycast.pch.net.', 'sns-pb.isc.org.', 'b.nic.cl.', 'c.nic.cl.'}"
"('b.root-servers.net', 'cl')","{'cl1.dnsnode.net.', 'a.nic.cl.', 'cl-ns.anycast.pch.net.', 'sns-pb.isc.org.', 'b.nic.cl.', 'c.nic.cl.'}"
"('g.root-servers.net', 'cl')","{'cl1.dnsnode.net.', 'a.nic.cl.', 'cl-ns.anycast.pch.net.', 'sns-pb.isc.org.', 'b.nic.cl.', 'c.nic.cl.'}"
"('l.root-servers.net', 'cl')","{'cl1.dnsnode.net.', 'a.nic.cl.', 'cl-ns.anycast.pch.net.', 'sns-pb.isc.org.', 'b.nic.cl.', 'c.nic.cl.'}"
"('m.root-servers.net', 'cl')","{'cl1.dnsnode.net.', 'a.nic.cl.', 'cl-ns.anycast.pch.net.', 'sns-pb.isc.org.', 'b.nic.cl.', 'c.nic.cl.'}"
"('a.root-servers.net', 'cl')","{'cl1.dnsnode.net.', 'a.nic.cl.', 'cl-ns.anycast.pch.net.', 'sns-pb.isc.org.', 'b.nic.cl.', 'c.nic.cl.'}"
"('h.root-servers.net', 'cl')","{'cl1.dnsnode.net.', 'a.nic.cl.', 'cl-ns.anycast.pch.net.', 'sns-pb.isc.org.', 'b.nic.cl.', 'c.nic.cl.'}"
"('d.root-servers.net', 'cl')","{'cl1.dnsnode.net.', 'a.nic.cl.', 'cl-ns.anycast.pch.net.', 'sns-pb.isc.org.', 'b.nic.cl.', 'c.nic.cl.'}"
"('cl1.dnsnode.net.', 'cl')","{'cl1.dnsnode.net.', 'a.nic.cl.', 'cl-ns.anycast.pch.net.', 'sns-pb.isc.org.', 'b.nic.cl.', 'c.nic.cl.'}"
"('a.nic.cl.', 'cl')","{'cl1.dnsnode.net.', 'a.nic.cl.', 'cl-ns.anycast.pch.net.', 'sns-pb.isc.org.', 'b.nic.cl.', 'c.nic.cl.'}"
"('cl-ns.anycast.pch.net.', 'cl')","{'cl1.dnsnode.net.', 'a.nic.cl.', 'cl-ns.anycast.pch.net.', 'sns-pb.isc.org.', 'b.nic.cl.', 'c.nic.cl.'}"
"('sns-pb.isc.org.', 'cl')","{'cl1.dnsnode.net.', 'a.nic.cl.', 'cl-ns.anycast.pch.net.', 'sns-pb.isc.org.', 'b.nic.cl.', 'c.nic.cl.'}"
"('b.nic.cl.', 'cl')","{'cl1.dnsnode.net.', 'a.nic.cl.', 'cl-ns.anycast.pch.net.', 'sns-pb.isc.org.', 'b.nic.cl.', 'c.nic.cl.'}"
"('c.nic.cl.', 'cl')","{'cl1.dnsnode.net.', 'a.nic.cl.', 'cl-ns.anycast.pch.net.', 'sns-pb.isc.org.', 'b.nic.cl.', 'c.nic.cl.'}"
"('x.ns.dns.be.', 'ac.be')","{'ns3.belnet.be.', 'ns1.surfnet.nl.', 'ns1.belnet.be.', 'ns2.belnet.be.'}"
"('g.gtld-servers.net.', 'douban.com')","{'ns3.dnsv4.com.', 'ns4.dnsv4.com.'}"
"('a.gtld-servers.net.', 'douban.com')","{'ns3.dnsv4.com.', 'ns4.dnsv4.com.'}"
"('b.gtld-servers.net.', 'douban.com')","{'ns3.dnsv4.com.', 'ns4.dnsv4.com.'}"
"('d.gtld-servers.net.', 'douban.com')","{'ns3.dnsv4.com.', 'ns4.dnsv4.com.'}"
"('j.gtld-servers.net.', 'douban.com')","{'ns3.dnsv4.com.', 'ns4.dnsv4.com.'}"
"('l.gtld-servers.net.', 'douban.com')","{'ns3.dnsv4.com.', 'ns4.dnsv4.com.'}"
"('k.gtld-servers.net.', 'douban.com')","{'ns3.dnsv4.com.', 'ns4.dnsv4.com.'}"
"('i.gtld-servers.net.', 'douban.com')","{'ns3.dnsv4.com.', 'ns4.dnsv4.com.'}"
"('e.gtld-servers.net.', 'douban.com')","{'ns3.dnsv4.com.', 'ns4.dnsv4.com.'}"
"('m.gtld-servers.net.', 'douban.com')","{'ns3.dnsv4.com.', 'ns4.dnsv4.com.'}"
"('h.gtld-servers.net.', 'douban.com')","{'ns3.dnsv4.com.', 'ns4.dnsv4.com.'}"
"('f.gtld-servers.net.', 'douban.com')","{'ns3.dnsv4.com.', 'ns4.dnsv4.com.'}"
"('c.gtld-servers.net.', 'douban.com')","{'ns3.dnsv4.com.', 'ns4.dnsv4.com.'}"
"('g.gtld-servers.net.', 'tinypic.com')","{'ns2.cloudns.ca.', 'ns1.cloudns.ca.'}"
"('a.gtld-servers.net.', 'tinypic.com')","{'ns2.cloudns.ca.', 'ns1.cloudns.ca.'}"
"('b.gtld-servers.net.', 'tinypic.com')","{'ns2.cloudns.ca.', 'ns1.cloudns.ca.'}"
"('d.gtld-servers.net.', 'tinypic.com')","{'ns2.cloudns.ca.', 'ns1.cloudns.ca.'}"
"('j.gtld-servers.net.', 'tinypic.com')","{'ns2.cloudns.ca.', 'ns1.cloudns.ca.'}"
"('l.gtld-servers.net.', 'tinypic.com')","{'ns2.cloudns.ca.', 'ns1.cloudns.ca.'}"
"('k.gtld-servers.net.', 'tinypic.com')","{'ns2.cloudns.ca.', 'ns1.cloudns.ca.'}"
"('i.gtld-servers.net.', 'tinypic.com')","{'ns2.cloudns.ca.', 'ns1.cloudns.ca.'}"
"('e.gtld-servers.net.', 'tinypic.com')","{'ns2.cloudns.ca.', 'ns1.cloudns.ca.'}"
"('m.gtld-servers.net.', 'tinypic.com')","{'ns2.cloudns.ca.', 'ns1.cloudns.ca.'}"
"('h.gtld-servers.net.', 'tinypic.com')","{'ns2.cloudns.ca.', 'ns1.cloudns.ca.'}"
"('f.gtld-servers.net.', 'tinypic.com')","{'ns2.cloudns.ca.', 'ns1.cloudns.ca.'}"
"('c.gtld-servers.net.', 'tinypic.com')","{'ns2.cloudns.ca.', 'ns1.cloudns.ca.'}"
"('f.root-servers.net', 'cr')","{'a.ns.cr.', 'ca1.nic.cr.', 'ns3.nic.mx.', 'de.nic.cr.', 'a.lactld.org.', 'ns-ext.nic.cl.', 'p.nic.cr.', 'ca2.nic.cr.'}"
"('e.root-servers.net', 'cr')","{'a.ns.cr.', 'ca1.nic.cr.', 'ns3.nic.mx.', 'de.nic.cr.', 'a.lactld.org.', 'ns-ext.nic.cl.', 'p.nic.cr.', 'ca2.nic.cr.'}"
"('k.root-servers.net', 'cr')","{'a.ns.cr.', 'ca1.nic.cr.', 'de.nic.cr.', 'a.lactld.org.', 'ns-ext.nic.cl.', 'p.nic.cr.', 'ca2.nic.cr.', 'ns3.nic.mx.'}"
"('c.root-servers.net', 'cr')","{'a.ns.cr.', 'ca1.nic.cr.', 'de.nic.cr.', 'a.lactld.org.', 'ns-ext.nic.cl.', 'p.nic.cr.', 'ca2.nic.cr.', 'ns3.nic.mx.'}"
"('j.root-servers.net', 'cr')","{'a.ns.cr.', 'ca1.nic.cr.', 'ns3.nic.mx.', 'de.nic.cr.', 'a.lactld.org.', 'ns-ext.nic.cl.', 'p.nic.cr.', 'ca2.nic.cr.'}"
"('i.root-servers.net', 'cr')","{'a.ns.cr.', 'ca1.nic.cr.', 'ns3.nic.mx.', 'de.nic.cr.', 'a.lactld.org.', 'ns-ext.nic.cl.', 'p.nic.cr.', 'ca2.nic.cr.'}"
"('b.root-servers.net', 'cr')","{'a.ns.cr.', 'ca1.nic.cr.', 'de.nic.cr.', 'a.lactld.org.', 'ns-ext.nic.cl.', 'p.nic.cr.', 'ca2.nic.cr.', 'ns3.nic.mx.'}"
"('g.root-servers.net', 'cr')","{'a.ns.cr.', 'ns3.nic.mx.', 'ca1.nic.cr.', 'de.nic.cr.', 'a.lactld.org.', 'ns-ext.nic.cl.', 'p.nic.cr.', 'ca2.nic.cr.'}"
"('l.root-servers.net', 'cr')","{'a.ns.cr.', 'ca1.nic.cr.', 'ns3.nic.mx.', 'de.nic.cr.', 'a.lactld.org.', 'ns-ext.nic.cl.', 'p.nic.cr.', 'ca2.nic.cr.'}"
"('m.root-servers.net', 'cr')","{'a.ns.cr.', 'ns3.nic.mx.', 'ca1.nic.cr.', 'de.nic.cr.', 'a.lactld.org.', 'ns-ext.nic.cl.', 'p.nic.cr.', 'ca2.nic.cr.'}"
"('a.root-servers.net', 'cr')","{'a.ns.cr.', 'ns3.nic.mx.', 'ca1.nic.cr.', 'de.nic.cr.', 'a.lactld.org.', 'ns-ext.nic.cl.', 'p.nic.cr.', 'ca2.nic.cr.'}"
"('h.root-servers.net', 'cr')","{'a.ns.cr.', 'ca1.nic.cr.', 'ns3.nic.mx.', 'de.nic.cr.', 'a.lactld.org.', 'ns-ext.nic.cl.', 'p.nic.cr.', 'ca2.nic.cr.'}"
"('d.root-servers.net', 'cr')","{'a.ns.cr.', 'ca1.nic.cr.', 'ns3.nic.mx.', 'de.nic.cr.', 'a.lactld.org.', 'ns-ext.nic.cl.', 'p.nic.cr.', 'ca2.nic.cr.'}"
"('a.ns.cr.', 'cr')","{'a.ns.cr.', 'ca1.nic.cr.', 'ns3.nic.mx.', 'de.nic.cr.', 'a.lactld.org.', 'ns-ext.nic.cl.', 'p.nic.cr.', 'ca2.nic.cr.'}"
"('ca1.nic.cr.', 'cr')","{'a.ns.cr.', 'ca1.nic.cr.', 'ns3.nic.mx.', 'de.nic.cr.', 'a.lactld.org.', 'ns-ext.nic.cl.', 'p.nic.cr.', 'ca2.nic.cr.'}"
"('de.nic.cr.', 'cr')","{'a.ns.cr.', 'ca1.nic.cr.', 'ns3.nic.mx.', 'de.nic.cr.', 'a.lactld.org.', 'ns-ext.nic.cl.', 'p.nic.cr.', 'ca2.nic.cr.'}"
"('a.lactld.org.', 'cr')","{'a.ns.cr.', 'ca1.nic.cr.', 'ns3.nic.mx.', 'de.nic.cr.', 'a.lactld.org.', 'ns-ext.nic.cl.', 'p.nic.cr.', 'ca2.nic.cr.'}"
"('ns-ext.nic.cl.', 'cr')","{'a.ns.cr.', 'ca1.nic.cr.', 'de.nic.cr.', 'a.lactld.org.', 'ns-ext.nic.cl.', 'p.nic.cr.', 'ca2.nic.cr.', 'ns3.nic.mx.'}"
"('p.nic.cr.', 'cr')","{'a.ns.cr.', 'ca1.nic.cr.', 'de.nic.cr.', 'a.lactld.org.', 'ns-ext.nic.cl.', 'p.nic.cr.', 'ca2.nic.cr.', 'ns3.nic.mx.'}"
"('ca2.nic.cr.', 'cr')","{'a.ns.cr.', 'ca1.nic.cr.', 'ns3.nic.mx.', 'de.nic.cr.', 'a.lactld.org.', 'ns-ext.nic.cl.', 'p.nic.cr.', 'ca2.nic.cr.'}"
"('ns3.nic.mx.', 'cr')","{'a.ns.cr.', 'ca1.nic.cr.', 'de.nic.cr.', 'a.lactld.org.', 'ns-ext.nic.cl.', 'p.nic.cr.', 'ca2.nic.cr.', 'ns3.nic.mx.'}"
"('g.gtld-servers.net.', 'wikia.com')","{'ns4.p11.dynect.net.', 'ns1.p11.dynect.net.', 'ns3.p11.dynect.net.', 'ns2.p11.dynect.net.'}"
"('a.gtld-servers.net.', 'wikia.com')","{'ns4.p11.dynect.net.', 'ns1.p11.dynect.net.', 'ns3.p11.dynect.net.', 'ns2.p11.dynect.net.'}"
"('b.gtld-servers.net.', 'wikia.com')","{'ns4.p11.dynect.net.', 'ns1.p11.dynect.net.', 'ns3.p11.dynect.net.', 'ns2.p11.dynect.net.'}"
"('d.gtld-servers.net.', 'wikia.com')","{'ns4.p11.dynect.net.', 'ns1.p11.dynect.net.', 'ns3.p11.dynect.net.', 'ns2.p11.dynect.net.'}"
"('j.gtld-servers.net.', 'wikia.com')","{'ns4.p11.dynect.net.', 'ns1.p11.dynect.net.', 'ns3.p11.dynect.net.', 'ns2.p11.dynect.net.'}"
"('l.gtld-servers.net.', 'wikia.com')","{'ns4.p11.dynect.net.', 'ns1.p11.dynect.net.', 'ns3.p11.dynect.net.', 'ns2.p11.dynect.net.'}"
"('k.gtld-servers.net.', 'wikia.com')","{'ns4.p11.dynect.net.', 'ns1.p11.dynect.net.', 'ns3.p11.dynect.net.', 'ns2.p11.dynect.net.'}"
"('i.gtld-servers.net.', 'wikia.com')","{'ns4.p11.dynect.net.', 'ns1.p11.dynect.net.', 'ns3.p11.dynect.net.', 'ns2.p11.dynect.net.'}"
"('e.gtld-servers.net.', 'wikia.com')","{'ns4.p11.dynect.net.', 'ns1.p11.dynect.net.', 'ns3.p11.dynect.net.', 'ns2.p11.dynect.net.'}"
"('m.gtld-servers.net.', 'wikia.com')","{'ns4.p11.dynect.net.', 'ns1.p11.dynect.net.', 'ns3.p11.dynect.net.', 'ns2.p11.dynect.net.'}"
"('h.gtld-servers.net.', 'wikia.com')","{'ns4.p11.dynect.net.', 'ns1.p11.dynect.net.', 'ns3.p11.dynect.net.', 'ns2.p11.dynect.net.'}"
"('f.gtld-servers.net.', 'wikia.com')","{'ns4.p11.dynect.net.', 'ns1.p11.dynect.net.', 'ns3.p11.dynect.net.', 'ns2.p11.dynect.net.'}"
"('c.gtld-servers.net.', 'wikia.com')","{'ns4.p11.dynect.net.', 'ns1.p11.dynect.net.', 'ns3.p11.dynect.net.', 'ns2.p11.dynect.net.'}"
"('ns4.p11.dynect.net.', 'wikia.com')","{'ns4.p11.dynect.net.', 'ns1.p11.dynect.net.', 'ns3.p11.dynect.net.', 'ns2.p11.dynect.net.'}"
"('ns1.p11.dynect.net.', 'wikia.com')","{'ns4.p11.dynect.net.', 'ns1.p11.dynect.net.', 'ns3.p11.dynect.net.', 'ns2.p11.dynect.net.'}"
"('ns3.p11.dynect.net.', 'wikia.com')","{'ns4.p11.dynect.net.', 'ns1.p11.dynect.net.', 'ns3.p11.dynect.net.', 'ns2.p11.dynect.net.'}"
"('ns2.p11.dynect.net.', 'wikia.com')","{'ns4.p11.dynect.net.', 'ns1.p11.dynect.net.', 'ns3.p11.dynect.net.', 'ns2.p11.dynect.net.'}"
"('f.cctld.us.', 'imageshack.us')","{'ns3.imageshack.us.', 'ns4.imageshack.us.', 'ns2.imageshack.us.', 'ns5.imageshack.us.'}"
"('c.cctld.us.', 'imageshack.us')","{'ns3.imageshack.us.', 'ns4.imageshack.us.', 'ns2.imageshack.us.', 'ns5.imageshack.us.'}"
"('k.cctld.us.', 'imageshack.us')","{'ns3.imageshack.us.', 'ns4.imageshack.us.', 'ns2.imageshack.us.', 'ns5.imageshack.us.'}"
"('a.cctld.us.', 'imageshack.us')","{'ns3.imageshack.us.', 'ns4.imageshack.us.', 'ns2.imageshack.us.', 'ns5.imageshack.us.'}"
"('e.cctld.us.', 'imageshack.us')","{'ns3.imageshack.us.', 'ns4.imageshack.us.', 'ns2.imageshack.us.', 'ns5.imageshack.us.'}"
"('b.cctld.us.', 'imageshack.us')","{'ns3.imageshack.us.', 'ns4.imageshack.us.', 'ns2.imageshack.us.', 'ns5.imageshack.us.'}"
"('ns3.imageshack.us.', 'imageshack.us')","{'ns3.imageshack.us.', 'ns4.imageshack.us.', 'ns2.imageshack.us.', 'ns5.imageshack.us.'}"
"('ns4.imageshack.us.', 'imageshack.us')","{'ns3.imageshack.us.', 'ns4.imageshack.us.', 'ns2.imageshack.us.', 'ns5.imageshack.us.'}"
"('ns2.imageshack.us.', 'imageshack.us')","{'ns3.imageshack.us.', 'ns4.imageshack.us.', 'ns2.imageshack.us.', 'ns5.imageshack.us.'}"
"('ns5.imageshack.us.', 'imageshack.us')","{'ns3.imageshack.us.', 'ns4.imageshack.us.', 'ns2.imageshack.us.', 'ns5.imageshack.us.'}"
"('c-dns.pl.', 'edu.pl')","{'e-dns.pl.', 'a-dns.pl.', 'b-dns.pl.', 'd-dns.pl.', 'i-dns.pl.', 'h-dns.pl.', 'g-dns.pl.', 'f-dns.pl.'}"
"('e-dns.pl.', 'edu.pl')","{'e-dns.pl.', 'a-dns.pl.', 'd-dns.pl.', 'i-dns.pl.', 'h-dns.pl.', 'f-dns.pl.', 'g-dns.pl.', 'b-dns.pl.'}"
"('a-dns.pl.', 'edu.pl')","{'e-dns.pl.', 'a-dns.pl.', 'd-dns.pl.', 'i-dns.pl.', 'h-dns.pl.', 'f-dns.pl.', 'g-dns.pl.', 'b-dns.pl.'}"
"('b-dns.pl.', 'edu.pl')","{'e-dns.pl.', 'a-dns.pl.', 'd-dns.pl.', 'i-dns.pl.', 'h-dns.pl.', 'f-dns.pl.', 'g-dns.pl.', 'b-dns.pl.'}"
"('d-dns.pl.', 'edu.pl')","{'e-dns.pl.', 'a-dns.pl.', 'b-dns.pl.', 'd-dns.pl.', 'i-dns.pl.', 'h-dns.pl.', 'g-dns.pl.', 'f-dns.pl.'}"
"('i-dns.pl.', 'edu.pl')","{'b-dns.pl.', 'a-dns.pl.', 'e-dns.pl.', 'd-dns.pl.', 'i-dns.pl.', 'h-dns.pl.', 'g-dns.pl.', 'f-dns.pl.'}"
"('h-dns.pl.', 'edu.pl')","{'e-dns.pl.', 'a-dns.pl.', 'b-dns.pl.', 'd-dns.pl.', 'i-dns.pl.', 'h-dns.pl.', 'g-dns.pl.', 'f-dns.pl.'}"
"('g-dns.pl.', 'edu.pl')","{'e-dns.pl.', 'a-dns.pl.', 'd-dns.pl.', 'i-dns.pl.', 'h-dns.pl.', 'f-dns.pl.', 'g-dns.pl.', 'b-dns.pl.'}"
"('f-dns.pl.', 'edu.pl')","{'e-dns.pl.', 'b-dns.pl.', 'a-dns.pl.', 'd-dns.pl.', 'i-dns.pl.', 'h-dns.pl.', 'g-dns.pl.', 'f-dns.pl.'}"
"('f.root-servers.net', 'cat')","{'nsc.nic.de.', 'ns.nic.cat.', 'switch.nic.cat.', 'sns-pb.isc.org.', 'cat.pch.net.', 'ns1.nic.es.', 'anyc1.irondns.net.'}"
"('e.root-servers.net', 'cat')","{'nsc.nic.de.', 'ns.nic.cat.', 'switch.nic.cat.', 'sns-pb.isc.org.', 'cat.pch.net.', 'ns1.nic.es.', 'anyc1.irondns.net.'}"
"('k.root-servers.net', 'cat')","{'nsc.nic.de.', 'ns.nic.cat.', 'switch.nic.cat.', 'sns-pb.isc.org.', 'cat.pch.net.', 'ns1.nic.es.', 'anyc1.irondns.net.'}"
"('c.root-servers.net', 'cat')","{'nsc.nic.de.', 'ns.nic.cat.', 'switch.nic.cat.', 'sns-pb.isc.org.', 'cat.pch.net.', 'ns1.nic.es.', 'anyc1.irondns.net.'}"
"('j.root-servers.net', 'cat')","{'nsc.nic.de.', 'ns.nic.cat.', 'switch.nic.cat.', 'sns-pb.isc.org.', 'cat.pch.net.', 'ns1.nic.es.', 'anyc1.irondns.net.'}"
"('i.root-servers.net', 'cat')","{'nsc.nic.de.', 'ns.nic.cat.', 'switch.nic.cat.', 'sns-pb.isc.org.', 'cat.pch.net.', 'ns1.nic.es.', 'anyc1.irondns.net.'}"
"('b.root-servers.net', 'cat')","{'nsc.nic.de.', 'ns.nic.cat.', 'switch.nic.cat.', 'sns-pb.isc.org.', 'cat.pch.net.', 'ns1.nic.es.', 'anyc1.irondns.net.'}"
"('g.root-servers.net', 'cat')","{'nsc.nic.de.', 'ns.nic.cat.', 'switch.nic.cat.', 'sns-pb.isc.org.', 'cat.pch.net.', 'ns1.nic.es.', 'anyc1.irondns.net.'}"
"('l.root-servers.net', 'cat')","{'nsc.nic.de.', 'ns.nic.cat.', 'switch.nic.cat.', 'sns-pb.isc.org.', 'cat.pch.net.', 'ns1.nic.es.', 'anyc1.irondns.net.'}"
"('m.root-servers.net', 'cat')","{'nsc.nic.de.', 'ns.nic.cat.', 'switch.nic.cat.', 'sns-pb.isc.org.', 'cat.pch.net.', 'ns1.nic.es.', 'anyc1.irondns.net.'}"
"('a.root-servers.net', 'cat')","{'nsc.nic.de.', 'ns.nic.cat.', 'switch.nic.cat.', 'sns-pb.isc.org.', 'cat.pch.net.', 'ns1.nic.es.', 'anyc1.irondns.net.'}"
