"(Server Name, Domain)",Servers known in domain
"('m.root-servers.net', 'com')","{'e.gtld-servers.net.', 'b.gtld-servers.net.', 'a.gtld-servers.net.', 'j.gtld-servers.net.', 'f.gtld-servers.net.', 'i.gtld-servers.net.', 'm.gtld-servers.net.', 'h.gtld-servers.net.', 'l.gtld-servers.net.', 'c.gtld-servers.net.', 'k.gtld-servers.net.', 'd.gtld-servers.net.', 'g.gtld-servers.net.'}"
"('e.gtld-servers.net.', 'com')","{'e.gtld-servers.net.', 'b.gtld-servers.net.', 'a.gtld-servers.net.', 'j.gtld-servers.net.', 'f.gtld-servers.net.', 'm.gtld-servers.net.', 'i.gtld-servers.net.', 'h.gtld-servers.net.', 'l.gtld-servers.net.', 'c.gtld-servers.net.', 'd.gtld-servers.net.', 'k.gtld-servers.net.', 'g.gtld-servers.net.'}"
"('b.gtld-servers.net.', 'com')","{'e.gtld-servers.net.', 'b.gtld-servers.net.', 'a.gtld-servers.net.', 'j.gtld-servers.net.', 'f.gtld-servers.net.', 'i.gtld-servers.net.', 'm.gtld-servers.net.', 'h.gtld-servers.net.', 'l.gtld-servers.net.', 'c.gtld-servers.net.', 'd.gtld-servers.net.', 'k.gtld-servers.net.', 'g.gtld-servers.net.'}"
"('a.gtld-servers.net.', 'com')","{'e.gtld-servers.net.', 'b.gtld-servers.net.', 'a.gtld-servers.net.', 'j.gtld-servers.net.', 'f.gtld-servers.net.', 'm.gtld-servers.net.', 'i.gtld-servers.net.', 'h.gtld-servers.net.', 'l.gtld-servers.net.', 'c.gtld-servers.net.', 'k.gtld-servers.net.', 'd.gtld-servers.net.', 'g.gtld-servers.net.'}"
"('j.gtld-servers.net.', 'com')","{'e.gtld-servers.net.', 'b.gtld-servers.net.', 'a.gtld-servers.net.', 'j.gtld-servers.net.', 'f.gtld-servers.net.', 'i.gtld-servers.net.', 'm.gtld-servers.net.', 'h.gtld-servers.net.', 'l.gtld-servers.net.', 'c.gtld-servers.net.', 'k.gtld-servers.net.', 'd.gtld-servers.net.', 'g.gtld-servers.net.'}"
"('f.gtld-servers.net.', 'com')","{'e.gtld-servers.net.', 'b.gtld-servers.net.', 'a.gtld-servers.net.', 'j.gtld-servers.net.', 'f.gtld-servers.net.', 'm.gtld-servers.net.', 'i.gtld-servers.net.', 'h.gtld-servers.net.', 'l.gtld-servers.net.', 'c.gtld-servers.net.', 'd.gtld-servers.net.', 'k.gtld-servers.net.', 'g.gtld-servers.net.'}"
"('i.gtld-servers.net.', 'com')","{'e.gtld-servers.net.', 'b.gtld-servers.net.', 'a.gtld-servers.net.', 'j.gtld-servers.net.', 'f.gtld-servers.net.', 'm.gtld-servers.net.', 'i.gtld-servers.net.', 'h.gtld-servers.net.', 'l.gtld-servers.net.', 'c.gtld-servers.net.', 'k.gtld-servers.net.', 'd.gtld-servers.net.', 'g.gtld-servers.net.'}"
"('m.gtld-servers.net.', 'com')","{'e.gtld-servers.net.', 'b.gtld-servers.net.', 'a.gtld-servers.net.', 'j.gtld-servers.net.', 'f.gtld-servers.net.', 'm.gtld-servers.net.', 'i.gtld-servers.net.', 'h.gtld-servers.net.', 'l.gtld-servers.net.', 'c.gtld-servers.net.', 'd.gtld-servers.net.', 'k.gtld-servers.net.', 'g.gtld-servers.net.'}"
"('h.gtld-servers.net.', 'com')","{'e.gtld-servers.net.', 'b.gtld-servers.net.', 'a.gtld-servers.net.', 'j.gtld-servers.net.', 'f.gtld-servers.net.', 'm.gtld-servers.net.', 'i.gtld-servers.net.', 'h.gtld-servers.net.', 'l.gtld-servers.net.', 'c.gtld-servers.net.', 'd.gtld-servers.net.', 'k.gtld-servers.net.', 'g.gtld-servers.net.'}"
"('l.gtld-servers.net.', 'com')","{'e.gtld-servers.net.', 'b.gtld-servers.net.', 'a.gtld-servers.net.', 'j.gtld-servers.net.', 'f.gtld-servers.net.', 'i.gtld-servers.net.', 'm.gtld-servers.net.', 'h.gtld-servers.net.', 'l.gtld-servers.net.', 'c.gtld-servers.net.', 'k.gtld-servers.net.', 'd.gtld-servers.net.', 'g.gtld-servers.net.'}"
"('c.gtld-servers.net.', 'com')","{'e.gtld-servers.net.', 'b.gtld-servers.net.', 'a.gtld-servers.net.', 'j.gtld-servers.net.', 'f.gtld-servers.net.', 'i.gtld-servers.net.', 'm.gtld-servers.net.', 'h.gtld-servers.net.', 'l.gtld-servers.net.', 'c.gtld-servers.net.', 'd.gtld-servers.net.', 'k.gtld-servers.net.', 'g.gtld-servers.net.'}"
"('d.gtld-servers.net.', 'com')","{'e.gtld-servers.net.', 'b.gtld-servers.net.', 'a.gtld-servers.net.', 'j.gtld-servers.net.', 'f.gtld-servers.net.', 'm.gtld-servers.net.', 'i.gtld-servers.net.', 'h.gtld-servers.net.', 'l.gtld-servers.net.', 'c.gtld-servers.net.', 'd.gtld-servers.net.', 'k.gtld-servers.net.', 'g.gtld-servers.net.'}"
"('k.gtld-servers.net.', 'com')","{'e.gtld-servers.net.', 'b.gtld-servers.net.', 'a.gtld-servers.net.', 'j.gtld-servers.net.', 'f.gtld-servers.net.', 'm.gtld-servers.net.', 'i.gtld-servers.net.', 'h.gtld-servers.net.', 'l.gtld-servers.net.', 'c.gtld-servers.net.', 'd.gtld-servers.net.', 'k.gtld-servers.net.', 'g.gtld-servers.net.'}"
"('g.gtld-servers.net.', 'com')","{'e.gtld-servers.net.', 'b.gtld-servers.net.', 'a.gtld-servers.net.', 'j.gtld-servers.net.', 'f.gtld-servers.net.', 'i.gtld-servers.net.', 'm.gtld-servers.net.', 'h.gtld-servers.net.', 'l.gtld-servers.net.', 'c.gtld-servers.net.', 'd.gtld-servers.net.', 'k.gtld-servers.net.', 'g.gtld-servers.net.'}"
"('d.root-servers.net', 'fr')","{'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.', 'e.ext.nic.fr.', 'd.ext.nic.fr.'}"
"('k.root-servers.net', 'fr')","{'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.', 'e.ext.nic.fr.', 'd.ext.nic.fr.'}"
"('i.root-servers.net', 'fr')","{'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.', 'e.ext.nic.fr.', 'd.ext.nic.fr.'}"
"('a.root-servers.net', 'fr')","{'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.', 'e.ext.nic.fr.', 'd.ext.nic.fr.'}"
"('h.root-servers.net', 'fr')","{'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.', 'e.ext.nic.fr.', 'd.ext.nic.fr.'}"
"('f.root-servers.net', 'fr')","{'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.', 'e.ext.nic.fr.', 'd.ext.nic.fr.'}"
"('l.root-servers.net', 'fr')","{'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.', 'e.ext.nic.fr.', 'd.ext.nic.fr.'}"
"('b.root-servers.net', 'fr')","{'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.', 'e.ext.nic.fr.', 'd.ext.nic.fr.'}"
"('j.root-servers.net', 'fr')","{'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.', 'e.ext.nic.fr.', 'd.ext.nic.fr.'}"
"('g.root-servers.net', 'fr')","{'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.', 'e.ext.nic.fr.', 'd.ext.nic.fr.'}"
"('e.root-servers.net', 'fr')","{'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.', 'e.ext.nic.fr.', 'd.ext.nic.fr.'}"
"('c.root-servers.net', 'fr')","{'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.', 'e.ext.nic.fr.', 'd.ext.nic.fr.'}"
"('m.root-servers.net', 'fr')","{'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.', 'e.ext.nic.fr.', 'd.ext.nic.fr.'}"
"('f.ext.nic.fr.', 'fr')","{'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.', 'e.ext.nic.fr.', 'd.ext.nic.fr.'}"
"('g.ext.nic.fr.', 'fr')","{'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.', 'e.ext.nic.fr.', 'd.ext.nic.fr.'}"
"('d.nic.fr.', 'fr')","{'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.', 'e.ext.nic.fr.', 'd.ext.nic.fr.'}"
"('e.ext.nic.fr.', 'fr')","{'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.', 'e.ext.nic.fr.', 'd.ext.nic.fr.'}"
"('d.ext.nic.fr.', 'fr')","{'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.', 'e.ext.nic.fr.', 'd.ext.nic.fr.'}"
"('d.root-servers.net', 'cn')","{'d.dns.cn.', 'b.dns.cn.', 'c.dns.cn.', 'g.dns.cn.', 'e.dns.cn.', 'a.dns.cn.', 'ns.cernet.net.', 'f.dns.cn.'}"
"('k.root-servers.net', 'cn')","{'d.dns.cn.', 'b.dns.cn.', 'c.dns.cn.', 'g.dns.cn.', 'ns.cernet.net.', 'e.dns.cn.', 'a.dns.cn.', 'f.dns.cn.'}"
"('i.root-servers.net', 'cn')","{'d.dns.cn.', 'b.dns.cn.', 'c.dns.cn.', 'g.dns.cn.', 'ns.cernet.net.', 'a.dns.cn.', 'e.dns.cn.', 'f.dns.cn.'}"
"('a.root-servers.net', 'cn')","{'d.dns.cn.', 'b.dns.cn.', 'c.dns.cn.', 'g.dns.cn.', 'e.dns.cn.', 'ns.cernet.net.', 'a.dns.cn.', 'f.dns.cn.'}"
"('h.root-servers.net', 'cn')","{'d.dns.cn.', 'b.dns.cn.', 'c.dns.cn.', 'g.dns.cn.', 'e.dns.cn.', 'a.dns.cn.', 'ns.cernet.net.', 'f.dns.cn.'}"
"('f.root-servers.net', 'cn')","{'d.dns.cn.', 'b.dns.cn.', 'c.dns.cn.', 'g.dns.cn.', 'e.dns.cn.', 'a.dns.cn.', 'ns.cernet.net.', 'f.dns.cn.'}"
"('l.root-servers.net', 'cn')","{'d.dns.cn.', 'b.dns.cn.', 'c.dns.cn.', 'g.dns.cn.', 'e.dns.cn.', 'a.dns.cn.', 'ns.cernet.net.', 'f.dns.cn.'}"
"('b.root-servers.net', 'cn')","{'d.dns.cn.', 'b.dns.cn.', 'c.dns.cn.', 'g.dns.cn.', 'ns.cernet.net.', 'e.dns.cn.', 'a.dns.cn.', 'f.dns.cn.'}"
"('j.root-servers.net', 'cn')","{'d.dns.cn.', 'b.dns.cn.', 'c.dns.cn.', 'g.dns.cn.', 'e.dns.cn.', 'a.dns.cn.', 'ns.cernet.net.', 'f.dns.cn.'}"
"('g.root-servers.net', 'cn')","{'d.dns.cn.', 'b.dns.cn.', 'c.dns.cn.', 'g.dns.cn.', 'e.dns.cn.', 'ns.cernet.net.', 'a.dns.cn.', 'f.dns.cn.'}"
"('e.root-servers.net', 'cn')","{'d.dns.cn.', 'b.dns.cn.', 'c.dns.cn.', 'g.dns.cn.', 'e.dns.cn.', 'a.dns.cn.', 'ns.cernet.net.', 'f.dns.cn.'}"
"('c.root-servers.net', 'cn')","{'d.dns.cn.', 'b.dns.cn.', 'c.dns.cn.', 'g.dns.cn.', 'ns.cernet.net.', 'e.dns.cn.', 'a.dns.cn.', 'f.dns.cn.'}"
"('m.root-servers.net', 'cn')","{'d.dns.cn.', 'b.dns.cn.', 'c.dns.cn.', 'g.dns.cn.', 'e.dns.cn.', 'a.dns.cn.', 'ns.cernet.net.', 'f.dns.cn.'}"
"('d.dns.cn.', 'cn')","{'d.dns.cn.', 'b.dns.cn.', 'c.dns.cn.', 'g.dns.cn.', 'ns.cernet.net.', 'a.dns.cn.', 'e.dns.cn.', 'f.dns.cn.'}"
"('b.dns.cn.', 'cn')","{'d.dns.cn.', 'b.dns.cn.', 'c.dns.cn.', 'g.dns.cn.', 'e.dns.cn.', 'ns.cernet.net.', 'a.dns.cn.', 'f.dns.cn.'}"
"('c.dns.cn.', 'cn')","{'d.dns.cn.', 'b.dns.cn.', 'c.dns.cn.', 'g.dns.cn.', 'ns.cernet.net.', 'a.dns.cn.', 'e.dns.cn.', 'f.dns.cn.'}"
"('g.dns.cn.', 'cn')","{'d.dns.cn.', 'b.dns.cn.', 'c.dns.cn.', 'g.dns.cn.', 'e.dns.cn.', 'ns.cernet.net.', 'a.dns.cn.', 'f.dns.cn.'}"
"('e.dns.cn.', 'cn')","{'d.dns.cn.', 'b.dns.cn.', 'c.dns.cn.', 'g.dns.cn.', 'e.dns.cn.', 'ns.cernet.net.', 'a.dns.cn.', 'f.dns.cn.'}"
"('a.dns.cn.', 'cn')","{'d.dns.cn.', 'b.dns.cn.', 'c.dns.cn.', 'g.dns.cn.', 'ns.cernet.net.', 'a.dns.cn.', 'e.dns.cn.', 'f.dns.cn.'}"
"('f.dns.cn.', 'cn')","{'d.dns.cn.', 'b.dns.cn.', 'c.dns.cn.', 'g.dns.cn.', 'e.dns.cn.', 'a.dns.cn.', 'ns.cernet.net.', 'f.dns.cn.'}"
"('d.root-servers.net', 'ro')","{'primary.rotld.ro.', 'sns-pb.isc.org.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'dns-ro.denic.de.'}"
"('k.root-servers.net', 'ro')","{'primary.rotld.ro.', 'sns-pb.isc.org.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'dns-ro.denic.de.'}"
"('i.root-servers.net', 'ro')","{'primary.rotld.ro.', 'sns-pb.isc.org.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'dns-ro.denic.de.'}"
"('a.root-servers.net', 'ro')","{'primary.rotld.ro.', 'sns-pb.isc.org.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'dns-ro.denic.de.'}"
"('h.root-servers.net', 'ro')","{'primary.rotld.ro.', 'sns-pb.isc.org.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'dns-ro.denic.de.'}"
"('f.root-servers.net', 'ro')","{'primary.rotld.ro.', 'sns-pb.isc.org.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'dns-ro.denic.de.'}"
"('l.root-servers.net', 'ro')","{'primary.rotld.ro.', 'sns-pb.isc.org.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'dns-ro.denic.de.'}"
"('b.root-servers.net', 'ro')","{'primary.rotld.ro.', 'sns-pb.isc.org.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'dns-ro.denic.de.'}"
"('j.root-servers.net', 'ro')","{'primary.rotld.ro.', 'sns-pb.isc.org.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'dns-ro.denic.de.'}"
"('g.root-servers.net', 'ro')","{'primary.rotld.ro.', 'sns-pb.isc.org.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'dns-ro.denic.de.'}"
"('e.root-servers.net', 'ro')","{'primary.rotld.ro.', 'sns-pb.isc.org.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'dns-ro.denic.de.'}"
"('c.root-servers.net', 'ro')","{'primary.rotld.ro.', 'sns-pb.isc.org.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'dns-ro.denic.de.'}"
"('m.root-servers.net', 'ro')","{'primary.rotld.ro.', 'sns-pb.isc.org.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'dns-ro.denic.de.'}"
"('primary.rotld.ro.', 'ro')","{'primary.rotld.ro.', 'sns-pb.isc.org.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'dns-ro.denic.de.'}"
"('sns-pb.isc.org.', 'ro')","{'primary.rotld.ro.', 'sns-pb.isc.org.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'dns-ro.denic.de.'}"
"('dns-at.rotld.ro.', 'ro')","{'primary.rotld.ro.', 'sns-pb.isc.org.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'dns-ro.denic.de.'}"
"('sec-dns-a.rotld.ro.', 'ro')","{'primary.rotld.ro.', 'sns-pb.isc.org.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'dns-ro.denic.de.'}"
"('sec-dns-b.rotld.ro.', 'ro')","{'primary.rotld.ro.', 'sns-pb.isc.org.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'dns-ro.denic.de.'}"
"('dns-ro.denic.de.', 'ro')","{'primary.rotld.ro.', 'sns-pb.isc.org.', 'dns-at.rotld.ro.', 'sec-dns-a.rotld.ro.', 'sec-dns-b.rotld.ro.', 'dns-ro.denic.de.'}"
"('d.root-servers.net', 'co')","{'ns5.cctld.co.', 'ns1.cctld.co.', 'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns4.cctld.co.'}"
"('k.root-servers.net', 'co')","{'ns5.cctld.co.', 'ns1.cctld.co.', 'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns4.cctld.co.'}"
"('i.root-servers.net', 'co')","{'ns5.cctld.co.', 'ns1.cctld.co.', 'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns4.cctld.co.'}"
"('a.root-servers.net', 'co')","{'ns5.cctld.co.', 'ns1.cctld.co.', 'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns4.cctld.co.'}"
"('h.root-servers.net', 'co')","{'ns5.cctld.co.', 'ns1.cctld.co.', 'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns4.cctld.co.'}"
"('f.root-servers.net', 'co')","{'ns5.cctld.co.', 'ns1.cctld.co.', 'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns4.cctld.co.'}"
"('l.root-servers.net', 'co')","{'ns5.cctld.co.', 'ns1.cctld.co.', 'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns4.cctld.co.'}"
"('b.root-servers.net', 'co')","{'ns5.cctld.co.', 'ns1.cctld.co.', 'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns4.cctld.co.'}"
"('j.root-servers.net', 'co')","{'ns5.cctld.co.', 'ns1.cctld.co.', 'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns4.cctld.co.'}"
"('g.root-servers.net', 'co')","{'ns5.cctld.co.', 'ns1.cctld.co.', 'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns4.cctld.co.'}"
"('e.root-servers.net', 'co')","{'ns5.cctld.co.', 'ns1.cctld.co.', 'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns4.cctld.co.'}"
"('c.root-servers.net', 'co')","{'ns5.cctld.co.', 'ns1.cctld.co.', 'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns4.cctld.co.'}"
"('m.root-servers.net', 'co')","{'ns5.cctld.co.', 'ns1.cctld.co.', 'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns4.cctld.co.'}"
"('ns5.cctld.co.', 'co')","{'ns5.cctld.co.', 'ns1.cctld.co.', 'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns4.cctld.co.'}"
"('ns1.cctld.co.', 'co')","{'ns5.cctld.co.', 'ns1.cctld.co.', 'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns4.cctld.co.'}"
"('ns6.cctld.co.', 'co')","{'ns5.cctld.co.', 'ns1.cctld.co.', 'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns4.cctld.co.'}"
"('ns3.cctld.co.', 'co')","{'ns5.cctld.co.', 'ns1.cctld.co.', 'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns4.cctld.co.'}"
"('ns2.cctld.co.', 'co')","{'ns5.cctld.co.', 'ns1.cctld.co.', 'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns4.cctld.co.'}"
"('ns4.cctld.co.', 'co')","{'ns5.cctld.co.', 'ns1.cctld.co.', 'ns6.cctld.co.', 'ns3.cctld.co.', 'ns2.cctld.co.', 'ns4.cctld.co.'}"
"('d.root-servers.net', 'hk')","{'d.hkirc.net.hk.', 'x.hkirc.net.hk.', 'y.hkirc.net.hk.', 'u.hkirc.net.hk.', 'w.hkirc.net.hk.', 'v.hkirc.net.hk.', 'c.hkirc.net.hk.', 'z.hkirc.net.hk.', 't.hkirc.net.hk.'}"
"('k.root-servers.net', 'hk')","{'d.hkirc.net.hk.', 'x.hkirc.net.hk.', 'y.hkirc.net.hk.', 'u.hkirc.net.hk.', 'w.hkirc.net.hk.', 'v.hkirc.net.hk.', 'c.hkirc.net.hk.', 'z.hkirc.net.hk.', 't.hkirc.net.hk.'}"
"('i.root-servers.net', 'hk')","{'d.hkirc.net.hk.', 'x.hkirc.net.hk.', 'y.hkirc.net.hk.', 'u.hkirc.net.hk.', 'w.hkirc.net.hk.', 'z.hkirc.net.hk.', 'c.hkirc.net.hk.', 'v.hkirc.net.hk.', 't.hkirc.net.hk.'}"
"('a.root-servers.net', 'hk')","{'d.hkirc.net.hk.', 'x.hkirc.net.hk.', 'y.hkirc.net.hk.', 'u.hkirc.net.hk.', 'w.hkirc.net.hk.', 'z.hkirc.net.hk.', 'v.hkirc.net.hk.', 'c.hkirc.net.hk.', 't.hkirc.net.hk.'}"
"('h.root-servers.net', 'hk')","{'d.hkirc.net.hk.', 'x.hkirc.net.hk.', 'y.hkirc.net.hk.', 'u.hkirc.net.hk.', 'w.hkirc.net.hk.', 'v.hkirc.net.hk.', 'c.hkirc.net.hk.', 'z.hkirc.net.hk.', 't.hkirc.net.hk.'}"
"('f.root-servers.net', 'hk')","{'d.hkirc.net.hk.', 'x.hkirc.net.hk.', 'y.hkirc.net.hk.', 'u.hkirc.net.hk.', 'w.hkirc.net.hk.', 'v.hkirc.net.hk.', 'c.hkirc.net.hk.', 'z.hkirc.net.hk.', 't.hkirc.net.hk.'}"
"('l.root-servers.net', 'hk')","{'d.hkirc.net.hk.', 'x.hkirc.net.hk.', 'y.hkirc.net.hk.', 'u.hkirc.net.hk.', 'w.hkirc.net.hk.', 'v.hkirc.net.hk.', 'c.hkirc.net.hk.', 'z.hkirc.net.hk.', 't.hkirc.net.hk.'}"
"('b.root-servers.net', 'hk')","{'d.hkirc.net.hk.', 'x.hkirc.net.hk.', 'y.hkirc.net.hk.', 'u.hkirc.net.hk.', 'w.hkirc.net.hk.', 'v.hkirc.net.hk.', 'c.hkirc.net.hk.', 'z.hkirc.net.hk.', 't.hkirc.net.hk.'}"
"('j.root-servers.net', 'hk')","{'d.hkirc.net.hk.', 'x.hkirc.net.hk.', 'y.hkirc.net.hk.', 'u.hkirc.net.hk.', 'w.hkirc.net.hk.', 'v.hkirc.net.hk.', 'c.hkirc.net.hk.', 'z.hkirc.net.hk.', 't.hkirc.net.hk.'}"
"('g.root-servers.net', 'hk')","{'d.hkirc.net.hk.', 'x.hkirc.net.hk.', 'y.hkirc.net.hk.', 'u.hkirc.net.hk.', 'w.hkirc.net.hk.', 'v.hkirc.net.hk.', 'c.hkirc.net.hk.', 'z.hkirc.net.hk.', 't.hkirc.net.hk.'}"
"('e.root-servers.net', 'hk')","{'d.hkirc.net.hk.', 'x.hkirc.net.hk.', 'y.hkirc.net.hk.', 'u.hkirc.net.hk.', 'w.hkirc.net.hk.', 'v.hkirc.net.hk.', 'c.hkirc.net.hk.', 'z.hkirc.net.hk.', 't.hkirc.net.hk.'}"
"('c.root-servers.net', 'hk')","{'d.hkirc.net.hk.', 'x.hkirc.net.hk.', 'y.hkirc.net.hk.', 'w.hkirc.net.hk.', 'u.hkirc.net.hk.', 'z.hkirc.net.hk.', 'c.hkirc.net.hk.', 'v.hkirc.net.hk.', 't.hkirc.net.hk.'}"
"('m.root-servers.net', 'hk')","{'d.hkirc.net.hk.', 'x.hkirc.net.hk.', 'y.hkirc.net.hk.', 'u.hkirc.net.hk.', 'w.hkirc.net.hk.', 'z.hkirc.net.hk.', 'c.hkirc.net.hk.', 'v.hkirc.net.hk.', 't.hkirc.net.hk.'}"
"('d.hkirc.net.hk.', 'hk')","{'d.hkirc.net.hk.', 'x.hkirc.net.hk.', 'y.hkirc.net.hk.', 'u.hkirc.net.hk.', 'w.hkirc.net.hk.', 'z.hkirc.net.hk.', 'c.hkirc.net.hk.', 'v.hkirc.net.hk.', 't.hkirc.net.hk.'}"
"('x.hkirc.net.hk.', 'hk')","{'d.hkirc.net.hk.', 'x.hkirc.net.hk.', 'y.hkirc.net.hk.', 'u.hkirc.net.hk.', 'w.hkirc.net.hk.', 'z.hkirc.net.hk.', 'c.hkirc.net.hk.', 'v.hkirc.net.hk.', 't.hkirc.net.hk.'}"
"('y.hkirc.net.hk.', 'hk')","{'d.hkirc.net.hk.', 'x.hkirc.net.hk.', 'y.hkirc.net.hk.', 'u.hkirc.net.hk.', 'w.hkirc.net.hk.', 'v.hkirc.net.hk.', 'z.hkirc.net.hk.', 'c.hkirc.net.hk.', 't.hkirc.net.hk.'}"
"('u.hkirc.net.hk.', 'hk')","{'d.hkirc.net.hk.', 'x.hkirc.net.hk.', 'y.hkirc.net.hk.', 'w.hkirc.net.hk.', 'u.hkirc.net.hk.', 'v.hkirc.net.hk.', 'z.hkirc.net.hk.', 'c.hkirc.net.hk.', 't.hkirc.net.hk.'}"
"('w.hkirc.net.hk.', 'hk')","{'d.hkirc.net.hk.', 'x.hkirc.net.hk.', 'y.hkirc.net.hk.', 'w.hkirc.net.hk.', 'u.hkirc.net.hk.', 'v.hkirc.net.hk.', 'z.hkirc.net.hk.', 'c.hkirc.net.hk.', 't.hkirc.net.hk.'}"
"('v.hkirc.net.hk.', 'hk')","{'d.hkirc.net.hk.', 'x.hkirc.net.hk.', 'y.hkirc.net.hk.', 'w.hkirc.net.hk.', 'u.hkirc.net.hk.', 'z.hkirc.net.hk.', 'c.hkirc.net.hk.', 'v.hkirc.net.hk.', 't.hkirc.net.hk.'}"
"('c.hkirc.net.hk.', 'hk')","{'d.hkirc.net.hk.', 'x.hkirc.net.hk.', 'y.hkirc.net.hk.', 'w.hkirc.net.hk.', 'u.hkirc.net.hk.', 'z.hkirc.net.hk.', 'v.hkirc.net.hk.', 'c.hkirc.net.hk.', 't.hkirc.net.hk.'}"
"('z.hkirc.net.hk.', 'hk')","{'d.hkirc.net.hk.', 'x.hkirc.net.hk.', 'y.hkirc.net.hk.', 'u.hkirc.net.hk.', 'w.hkirc.net.hk.', 'z.hkirc.net.hk.', 'v.hkirc.net.hk.', 'c.hkirc.net.hk.', 't.hkirc.net.hk.'}"
