"(Server Name, Domain)",Servers known in domain
"('h.root-servers.net', 'se')","{'g.ns.se.', 'c.ns.se.', 'i.ns.se.', 'z.ns.se.', 'y.ns.se.', 'x.ns.se.', 'a.ns.se.', 'f.ns.se.', 'b.ns.se.', 'j.ns.se.'}"
"('f.root-servers.net', 'se')","{'g.ns.se.', 'c.ns.se.', 'i.ns.se.', 'z.ns.se.', 'y.ns.se.', 'x.ns.se.', 'a.ns.se.', 'f.ns.se.', 'b.ns.se.', 'j.ns.se.'}"
"('m.root-servers.net', 'se')","{'g.ns.se.', 'c.ns.se.', 'i.ns.se.', 'z.ns.se.', 'y.ns.se.', 'x.ns.se.', 'a.ns.se.', 'f.ns.se.', 'b.ns.se.', 'j.ns.se.'}"
"('c.root-servers.net', 'se')","{'g.ns.se.', 'c.ns.se.', 'i.ns.se.', 'z.ns.se.', 'y.ns.se.', 'x.ns.se.', 'a.ns.se.', 'f.ns.se.', 'b.ns.se.', 'j.ns.se.'}"
"('a.root-servers.net', 'se')","{'g.ns.se.', 'c.ns.se.', 'i.ns.se.', 'z.ns.se.', 'y.ns.se.', 'x.ns.se.', 'a.ns.se.', 'f.ns.se.', 'b.ns.se.', 'j.ns.se.'}"
"('g.ns.se.', 'se')","{'g.ns.se.', 'c.ns.se.', 'i.ns.se.', 'z.ns.se.', 'y.ns.se.', 'x.ns.se.', 'a.ns.se.', 'f.ns.se.', 'b.ns.se.', 'j.ns.se.'}"
"('c.ns.se.', 'se')","{'g.ns.se.', 'c.ns.se.', 'i.ns.se.', 'z.ns.se.', 'y.ns.se.', 'x.ns.se.', 'a.ns.se.', 'f.ns.se.', 'b.ns.se.', 'j.ns.se.'}"
"('i.ns.se.', 'se')","{'g.ns.se.', 'c.ns.se.', 'i.ns.se.', 'z.ns.se.', 'y.ns.se.', 'x.ns.se.', 'a.ns.se.', 'f.ns.se.', 'b.ns.se.', 'j.ns.se.'}"
"('z.ns.se.', 'se')","{'g.ns.se.', 'c.ns.se.', 'i.ns.se.', 'z.ns.se.', 'y.ns.se.', 'x.ns.se.', 'a.ns.se.', 'f.ns.se.', 'b.ns.se.', 'j.ns.se.'}"
"('y.ns.se.', 'se')","{'g.ns.se.', 'c.ns.se.', 'i.ns.se.', 'z.ns.se.', 'y.ns.se.', 'x.ns.se.', 'a.ns.se.', 'f.ns.se.', 'b.ns.se.', 'j.ns.se.'}"
"('x.ns.se.', 'se')","{'g.ns.se.', 'c.ns.se.', 'i.ns.se.', 'z.ns.se.', 'y.ns.se.', 'x.ns.se.', 'a.ns.se.', 'f.ns.se.', 'b.ns.se.', 'j.ns.se.'}"
"('a.ns.se.', 'se')","{'g.ns.se.', 'c.ns.se.', 'i.ns.se.', 'z.ns.se.', 'y.ns.se.', 'x.ns.se.', 'a.ns.se.', 'f.ns.se.', 'b.ns.se.', 'j.ns.se.'}"
"('f.ns.se.', 'se')","{'g.ns.se.', 'c.ns.se.', 'i.ns.se.', 'z.ns.se.', 'y.ns.se.', 'x.ns.se.', 'a.ns.se.', 'f.ns.se.', 'b.ns.se.', 'j.ns.se.'}"
"('b.ns.se.', 'se')","{'g.ns.se.', 'c.ns.se.', 'i.ns.se.', 'z.ns.se.', 'y.ns.se.', 'x.ns.se.', 'a.ns.se.', 'f.ns.se.', 'b.ns.se.', 'j.ns.se.'}"
"('j.ns.se.', 'se')","{'g.ns.se.', 'c.ns.se.', 'i.ns.se.', 'z.ns.se.', 'y.ns.se.', 'x.ns.se.', 'a.ns.se.', 'f.ns.se.', 'b.ns.se.', 'j.ns.se.'}"
"('g.root-servers.net', 'net')","{'a.gtld-servers.net.', 'k.gtld-servers.net.', 'f.gtld-servers.net.', 'h.gtld-servers.net.', 'b.gtld-servers.net.', 'm.gtld-servers.net.', 'g.gtld-servers.net.', 'd.gtld-servers.net.', 'e.gtld-servers.net.', 'i.gtld-servers.net.', 'c.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.'}"
"('e.root-servers.net', 'net')","{'a.gtld-servers.net.', 'k.gtld-servers.net.', 'f.gtld-servers.net.', 'h.gtld-servers.net.', 'b.gtld-servers.net.', 'g.gtld-servers.net.', 'm.gtld-servers.net.', 'd.gtld-servers.net.', 'e.gtld-servers.net.', 'i.gtld-servers.net.', 'c.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.'}"
"('d.root-servers.net', 'net')","{'a.gtld-servers.net.', 'k.gtld-servers.net.', 'f.gtld-servers.net.', 'h.gtld-servers.net.', 'b.gtld-servers.net.', 'g.gtld-servers.net.', 'm.gtld-servers.net.', 'd.gtld-servers.net.', 'e.gtld-servers.net.', 'i.gtld-servers.net.', 'c.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.'}"
"('i.root-servers.net', 'net')","{'a.gtld-servers.net.', 'k.gtld-servers.net.', 'f.gtld-servers.net.', 'h.gtld-servers.net.', 'b.gtld-servers.net.', 'm.gtld-servers.net.', 'g.gtld-servers.net.', 'd.gtld-servers.net.', 'e.gtld-servers.net.', 'i.gtld-servers.net.', 'c.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.'}"
"('b.root-servers.net', 'net')","{'a.gtld-servers.net.', 'k.gtld-servers.net.', 'f.gtld-servers.net.', 'h.gtld-servers.net.', 'b.gtld-servers.net.', 'm.gtld-servers.net.', 'g.gtld-servers.net.', 'd.gtld-servers.net.', 'e.gtld-servers.net.', 'i.gtld-servers.net.', 'c.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.'}"
"('j.root-servers.net', 'net')","{'a.gtld-servers.net.', 'k.gtld-servers.net.', 'f.gtld-servers.net.', 'h.gtld-servers.net.', 'b.gtld-servers.net.', 'g.gtld-servers.net.', 'm.gtld-servers.net.', 'd.gtld-servers.net.', 'e.gtld-servers.net.', 'i.gtld-servers.net.', 'c.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.'}"
"('k.root-servers.net', 'net')","{'a.gtld-servers.net.', 'k.gtld-servers.net.', 'f.gtld-servers.net.', 'h.gtld-servers.net.', 'b.gtld-servers.net.', 'm.gtld-servers.net.', 'g.gtld-servers.net.', 'd.gtld-servers.net.', 'e.gtld-servers.net.', 'i.gtld-servers.net.', 'c.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.'}"
"('l.root-servers.net', 'net')","{'a.gtld-servers.net.', 'k.gtld-servers.net.', 'f.gtld-servers.net.', 'h.gtld-servers.net.', 'b.gtld-servers.net.', 'g.gtld-servers.net.', 'm.gtld-servers.net.', 'd.gtld-servers.net.', 'e.gtld-servers.net.', 'i.gtld-servers.net.', 'c.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.'}"
"('h.root-servers.net', 'net')","{'a.gtld-servers.net.', 'k.gtld-servers.net.', 'f.gtld-servers.net.', 'h.gtld-servers.net.', 'b.gtld-servers.net.', 'g.gtld-servers.net.', 'm.gtld-servers.net.', 'd.gtld-servers.net.', 'e.gtld-servers.net.', 'i.gtld-servers.net.', 'c.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.'}"
"('f.root-servers.net', 'net')","{'a.gtld-servers.net.', 'k.gtld-servers.net.', 'f.gtld-servers.net.', 'h.gtld-servers.net.', 'b.gtld-servers.net.', 'g.gtld-servers.net.', 'm.gtld-servers.net.', 'd.gtld-servers.net.', 'e.gtld-servers.net.', 'i.gtld-servers.net.', 'c.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.'}"
"('m.root-servers.net', 'net')","{'a.gtld-servers.net.', 'k.gtld-servers.net.', 'f.gtld-servers.net.', 'h.gtld-servers.net.', 'b.gtld-servers.net.', 'g.gtld-servers.net.', 'm.gtld-servers.net.', 'd.gtld-servers.net.', 'e.gtld-servers.net.', 'i.gtld-servers.net.', 'c.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.'}"
"('c.root-servers.net', 'net')","{'a.gtld-servers.net.', 'k.gtld-servers.net.', 'f.gtld-servers.net.', 'h.gtld-servers.net.', 'b.gtld-servers.net.', 'm.gtld-servers.net.', 'g.gtld-servers.net.', 'd.gtld-servers.net.', 'e.gtld-servers.net.', 'i.gtld-servers.net.', 'c.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.'}"
"('a.root-servers.net', 'net')","{'a.gtld-servers.net.', 'k.gtld-servers.net.', 'f.gtld-servers.net.', 'h.gtld-servers.net.', 'b.gtld-servers.net.', 'm.gtld-servers.net.', 'g.gtld-servers.net.', 'd.gtld-servers.net.', 'e.gtld-servers.net.', 'i.gtld-servers.net.', 'c.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.'}"
"('a.gtld-servers.net.', 'net')","{'a.gtld-servers.net.', 'k.gtld-servers.net.', 'f.gtld-servers.net.', 'h.gtld-servers.net.', 'b.gtld-servers.net.', 'g.gtld-servers.net.', 'm.gtld-servers.net.', 'd.gtld-servers.net.', 'e.gtld-servers.net.', 'i.gtld-servers.net.', 'c.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.'}"
"('k.gtld-servers.net.', 'net')","{'a.gtld-servers.net.', 'k.gtld-servers.net.', 'f.gtld-servers.net.', 'h.gtld-servers.net.', 'b.gtld-servers.net.', 'g.gtld-servers.net.', 'm.gtld-servers.net.', 'd.gtld-servers.net.', 'e.gtld-servers.net.', 'i.gtld-servers.net.', 'c.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.'}"
"('f.gtld-servers.net.', 'net')","{'a.gtld-servers.net.', 'k.gtld-servers.net.', 'f.gtld-servers.net.', 'h.gtld-servers.net.', 'b.gtld-servers.net.', 'g.gtld-servers.net.', 'm.gtld-servers.net.', 'd.gtld-servers.net.', 'e.gtld-servers.net.', 'i.gtld-servers.net.', 'c.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.'}"
"('h.gtld-servers.net.', 'net')","{'a.gtld-servers.net.', 'k.gtld-servers.net.', 'f.gtld-servers.net.', 'h.gtld-servers.net.', 'b.gtld-servers.net.', 'g.gtld-servers.net.', 'm.gtld-servers.net.', 'd.gtld-servers.net.', 'e.gtld-servers.net.', 'i.gtld-servers.net.', 'c.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.'}"
"('b.gtld-servers.net.', 'net')","{'a.gtld-servers.net.', 'k.gtld-servers.net.', 'f.gtld-servers.net.', 'h.gtld-servers.net.', 'b.gtld-servers.net.', 'g.gtld-servers.net.', 'm.gtld-servers.net.', 'd.gtld-servers.net.', 'e.gtld-servers.net.', 'i.gtld-servers.net.', 'c.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.'}"
"('m.gtld-servers.net.', 'net')","{'a.gtld-servers.net.', 'k.gtld-servers.net.', 'f.gtld-servers.net.', 'h.gtld-servers.net.', 'b.gtld-servers.net.', 'g.gtld-servers.net.', 'm.gtld-servers.net.', 'd.gtld-servers.net.', 'e.gtld-servers.net.', 'i.gtld-servers.net.', 'c.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.'}"
"('g.gtld-servers.net.', 'net')","{'a.gtld-servers.net.', 'k.gtld-servers.net.', 'f.gtld-servers.net.', 'h.gtld-servers.net.', 'b.gtld-servers.net.', 'g.gtld-servers.net.', 'm.gtld-servers.net.', 'd.gtld-servers.net.', 'e.gtld-servers.net.', 'i.gtld-servers.net.', 'c.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.'}"
"('d.gtld-servers.net.', 'net')","{'a.gtld-servers.net.', 'k.gtld-servers.net.', 'f.gtld-servers.net.', 'h.gtld-servers.net.', 'b.gtld-servers.net.', 'g.gtld-servers.net.', 'm.gtld-servers.net.', 'd.gtld-servers.net.', 'e.gtld-servers.net.', 'i.gtld-servers.net.', 'c.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.'}"
"('e.gtld-servers.net.', 'net')","{'a.gtld-servers.net.', 'k.gtld-servers.net.', 'f.gtld-servers.net.', 'h.gtld-servers.net.', 'b.gtld-servers.net.', 'g.gtld-servers.net.', 'm.gtld-servers.net.', 'd.gtld-servers.net.', 'e.gtld-servers.net.', 'i.gtld-servers.net.', 'c.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.'}"
"('i.gtld-servers.net.', 'net')","{'a.gtld-servers.net.', 'k.gtld-servers.net.', 'f.gtld-servers.net.', 'h.gtld-servers.net.', 'b.gtld-servers.net.', 'm.gtld-servers.net.', 'g.gtld-servers.net.', 'd.gtld-servers.net.', 'e.gtld-servers.net.', 'i.gtld-servers.net.', 'c.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.'}"
"('c.gtld-servers.net.', 'net')","{'a.gtld-servers.net.', 'k.gtld-servers.net.', 'f.gtld-servers.net.', 'h.gtld-servers.net.', 'b.gtld-servers.net.', 'g.gtld-servers.net.', 'm.gtld-servers.net.', 'd.gtld-servers.net.', 'e.gtld-servers.net.', 'i.gtld-servers.net.', 'c.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.'}"
"('l.gtld-servers.net.', 'net')","{'a.gtld-servers.net.', 'k.gtld-servers.net.', 'f.gtld-servers.net.', 'h.gtld-servers.net.', 'b.gtld-servers.net.', 'm.gtld-servers.net.', 'g.gtld-servers.net.', 'd.gtld-servers.net.', 'e.gtld-servers.net.', 'i.gtld-servers.net.', 'c.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.'}"
"('j.gtld-servers.net.', 'net')","{'a.gtld-servers.net.', 'k.gtld-servers.net.', 'f.gtld-servers.net.', 'h.gtld-servers.net.', 'b.gtld-servers.net.', 'm.gtld-servers.net.', 'g.gtld-servers.net.', 'd.gtld-servers.net.', 'e.gtld-servers.net.', 'i.gtld-servers.net.', 'c.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.'}"
"('g.root-servers.net', 'my')","{'ns30.cdns.net.', 'a.mynic.net.my.', 'a1.mynic.my.', 'ns-my.nic.fr.', 'ns2.cuhk.edu.hk.'}"
"('e.root-servers.net', 'my')","{'ns30.cdns.net.', 'a.mynic.net.my.', 'a1.mynic.my.', 'ns-my.nic.fr.', 'ns2.cuhk.edu.hk.'}"
"('d.root-servers.net', 'my')","{'ns30.cdns.net.', 'a.mynic.net.my.', 'a1.mynic.my.', 'ns-my.nic.fr.', 'ns2.cuhk.edu.hk.'}"
"('i.root-servers.net', 'my')","{'ns30.cdns.net.', 'a.mynic.net.my.', 'a1.mynic.my.', 'ns-my.nic.fr.', 'ns2.cuhk.edu.hk.'}"
"('b.root-servers.net', 'my')","{'ns30.cdns.net.', 'a.mynic.net.my.', 'a1.mynic.my.', 'ns-my.nic.fr.', 'ns2.cuhk.edu.hk.'}"
"('j.root-servers.net', 'my')","{'ns30.cdns.net.', 'a.mynic.net.my.', 'a1.mynic.my.', 'ns-my.nic.fr.', 'ns2.cuhk.edu.hk.'}"
"('k.root-servers.net', 'my')","{'ns30.cdns.net.', 'a.mynic.net.my.', 'a1.mynic.my.', 'ns-my.nic.fr.', 'ns2.cuhk.edu.hk.'}"
"('l.root-servers.net', 'my')","{'ns30.cdns.net.', 'a.mynic.net.my.', 'a1.mynic.my.', 'ns-my.nic.fr.', 'ns2.cuhk.edu.hk.'}"
"('h.root-servers.net', 'my')","{'ns30.cdns.net.', 'a.mynic.net.my.', 'a1.mynic.my.', 'ns-my.nic.fr.', 'ns2.cuhk.edu.hk.'}"
"('f.root-servers.net', 'my')","{'ns30.cdns.net.', 'a.mynic.net.my.', 'a1.mynic.my.', 'ns-my.nic.fr.', 'ns2.cuhk.edu.hk.'}"
"('m.root-servers.net', 'my')","{'ns30.cdns.net.', 'a.mynic.net.my.', 'a1.mynic.my.', 'ns-my.nic.fr.', 'ns2.cuhk.edu.hk.'}"
"('c.root-servers.net', 'my')","{'ns30.cdns.net.', 'a.mynic.net.my.', 'a1.mynic.my.', 'ns-my.nic.fr.', 'ns2.cuhk.edu.hk.'}"
"('a.root-servers.net', 'my')","{'ns30.cdns.net.', 'a.mynic.net.my.', 'a1.mynic.my.', 'ns-my.nic.fr.', 'ns2.cuhk.edu.hk.'}"
"('ns30.cdns.net.', 'my')","{'ns30.cdns.net.', 'a.mynic.net.my.', 'a1.mynic.my.', 'ns-my.nic.fr.', 'ns2.cuhk.edu.hk.'}"
"('a.mynic.net.my.', 'my')","{'ns30.cdns.net.', 'a.mynic.net.my.', 'a1.mynic.my.', 'ns-my.nic.fr.', 'ns2.cuhk.edu.hk.'}"
"('a1.mynic.my.', 'my')","{'ns30.cdns.net.', 'a.mynic.net.my.', 'a1.mynic.my.', 'ns-my.nic.fr.', 'ns2.cuhk.edu.hk.'}"
"('ns-my.nic.fr.', 'my')","{'ns30.cdns.net.', 'a.mynic.net.my.', 'a1.mynic.my.', 'ns-my.nic.fr.', 'ns2.cuhk.edu.hk.'}"
"('ns2.cuhk.edu.hk.', 'my')","{'ns30.cdns.net.', 'a.mynic.net.my.', 'a1.mynic.my.', 'ns-my.nic.fr.', 'ns2.cuhk.edu.hk.'}"
"('ns30.cdns.net.', 'edu.my')","{'ns30.cdns.net.', 'b.mynic.net.my.', 'b1.mynic.my.', 'ns2.cuhk.edu.hk.'}"
"('ns2.cuhk.edu.hk.', 'edu.my')","{'ns30.cdns.net.', 'b.mynic.net.my.', 'ns2.cuhk.edu.hk.', 'b1.mynic.my.'}"
"('a.mynic.net.my.', 'edu.my')","{'ns30.cdns.net.', 'b.mynic.net.my.', 'ns2.cuhk.edu.hk.', 'b1.mynic.my.'}"
"('a1.mynic.my.', 'edu.my')","{'ns30.cdns.net.', 'b.mynic.net.my.', 'ns2.cuhk.edu.hk.', 'b1.mynic.my.'}"
"('ns-my.nic.fr.', 'edu.my')","{'ns30.cdns.net.', 'b.mynic.net.my.', 'ns2.cuhk.edu.hk.', 'b1.mynic.my.'}"
"('b.mynic.net.my.', 'edu.my')","{'ns30.cdns.net.', 'b.mynic.net.my.', 'b1.mynic.my.', 'ns2.cuhk.edu.hk.'}"
"('b1.mynic.my.', 'edu.my')","{'ns30.cdns.net.', 'b.mynic.net.my.', 'ns2.cuhk.edu.hk.', 'b1.mynic.my.'}"
"('g.root-servers.net', 'io')","{'a2.nic.io.', 'c0.nic.io.', 'ns-a3.io.', 'ns-a1.io.', 'a0.nic.io.', 'b0.nic.io.'}"
"('e.root-servers.net', 'io')","{'a2.nic.io.', 'c0.nic.io.', 'ns-a1.io.', 'ns-a3.io.', 'a0.nic.io.', 'b0.nic.io.'}"
"('d.root-servers.net', 'io')","{'a2.nic.io.', 'c0.nic.io.', 'ns-a1.io.', 'ns-a3.io.', 'a0.nic.io.', 'b0.nic.io.'}"
"('i.root-servers.net', 'io')","{'ns-a1.io.', 'c0.nic.io.', 'ns-a3.io.', 'a2.nic.io.', 'a0.nic.io.', 'b0.nic.io.'}"
"('b.root-servers.net', 'io')","{'ns-a1.io.', 'c0.nic.io.', 'a2.nic.io.', 'ns-a3.io.', 'a0.nic.io.', 'b0.nic.io.'}"
"('j.root-servers.net', 'io')","{'a2.nic.io.', 'c0.nic.io.', 'ns-a1.io.', 'ns-a3.io.', 'a0.nic.io.', 'b0.nic.io.'}"
"('k.root-servers.net', 'io')","{'a2.nic.io.', 'c0.nic.io.', 'ns-a1.io.', 'ns-a3.io.', 'a0.nic.io.', 'b0.nic.io.'}"
"('l.root-servers.net', 'io')","{'a2.nic.io.', 'c0.nic.io.', 'ns-a1.io.', 'ns-a3.io.', 'a0.nic.io.', 'b0.nic.io.'}"
"('h.root-servers.net', 'io')","{'a2.nic.io.', 'c0.nic.io.', 'ns-a1.io.', 'ns-a3.io.', 'a0.nic.io.', 'b0.nic.io.'}"
"('f.root-servers.net', 'io')","{'a2.nic.io.', 'c0.nic.io.', 'ns-a1.io.', 'ns-a3.io.', 'a0.nic.io.', 'b0.nic.io.'}"
"('m.root-servers.net', 'io')","{'a2.nic.io.', 'ns-a1.io.', 'c0.nic.io.', 'ns-a3.io.', 'a0.nic.io.', 'b0.nic.io.'}"
"('c.root-servers.net', 'io')","{'a2.nic.io.', 'ns-a1.io.', 'ns-a3.io.', 'c0.nic.io.', 'a0.nic.io.', 'b0.nic.io.'}"
"('a.root-servers.net', 'io')","{'a2.nic.io.', 'ns-a1.io.', 'ns-a3.io.', 'c0.nic.io.', 'a0.nic.io.', 'b0.nic.io.'}"
"('a2.nic.io.', 'io')","{'a2.nic.io.', 'c0.nic.io.', 'ns-a1.io.', 'ns-a3.io.', 'a0.nic.io.', 'b0.nic.io.'}"
"('c0.nic.io.', 'io')","{'ns-a1.io.', 'c0.nic.io.', 'ns-a3.io.', 'a2.nic.io.', 'a0.nic.io.', 'b0.nic.io.'}"
"('ns-a1.io.', 'io')","{'ns-a1.io.', 'a2.nic.io.', 'ns-a3.io.', 'c0.nic.io.', 'a0.nic.io.', 'b0.nic.io.'}"
"('a0.nic.io.', 'io')","{'ns-a1.io.', 'c0.nic.io.', 'a2.nic.io.', 'ns-a3.io.', 'a0.nic.io.', 'b0.nic.io.'}"
"('b0.nic.io.', 'io')","{'ns-a1.io.', 'c0.nic.io.', 'ns-a3.io.', 'a2.nic.io.', 'a0.nic.io.', 'b0.nic.io.'}"
"('g.root-servers.net', 'gov')","{'d.gov-servers.net.', 'c.gov-servers.net.', 'b.gov-servers.net.', 'a.gov-servers.net.'}"
"('e.root-servers.net', 'gov')","{'a.gov-servers.net.', 'c.gov-servers.net.', 'b.gov-servers.net.', 'd.gov-servers.net.'}"
"('d.root-servers.net', 'gov')","{'a.gov-servers.net.', 'c.gov-servers.net.', 'b.gov-servers.net.', 'd.gov-servers.net.'}"
"('i.root-servers.net', 'gov')","{'a.gov-servers.net.', 'c.gov-servers.net.', 'b.gov-servers.net.', 'd.gov-servers.net.'}"
"('b.root-servers.net', 'gov')","{'a.gov-servers.net.', 'c.gov-servers.net.', 'b.gov-servers.net.', 'd.gov-servers.net.'}"
"('j.root-servers.net', 'gov')","{'a.gov-servers.net.', 'c.gov-servers.net.', 'b.gov-servers.net.', 'd.gov-servers.net.'}"
"('k.root-servers.net', 'gov')","{'a.gov-servers.net.', 'c.gov-servers.net.', 'b.gov-servers.net.', 'd.gov-servers.net.'}"
"('l.root-servers.net', 'gov')","{'a.gov-servers.net.', 'c.gov-servers.net.', 'b.gov-servers.net.', 'd.gov-servers.net.'}"
"('h.root-servers.net', 'gov')","{'a.gov-servers.net.', 'c.gov-servers.net.', 'b.gov-servers.net.', 'd.gov-servers.net.'}"
"('f.root-servers.net', 'gov')","{'a.gov-servers.net.', 'c.gov-servers.net.', 'b.gov-servers.net.', 'd.gov-servers.net.'}"
"('m.root-servers.net', 'gov')","{'d.gov-servers.net.', 'c.gov-servers.net.', 'b.gov-servers.net.', 'a.gov-servers.net.'}"
"('c.root-servers.net', 'gov')","{'d.gov-servers.net.', 'c.gov-servers.net.', 'b.gov-servers.net.', 'a.gov-servers.net.'}"
"('a.root-servers.net', 'gov')","{'a.gov-servers.net.', 'c.gov-servers.net.', 'b.gov-servers.net.', 'd.gov-servers.net.'}"
"('d.gov-servers.net.', 'gov')","{'a.gov-servers.net.', 'c.gov-servers.net.', 'b.gov-servers.net.', 'd.gov-servers.net.'}"
"('c.gov-servers.net.', 'gov')","{'a.gov-servers.net.', 'c.gov-servers.net.', 'b.gov-servers.net.', 'd.gov-servers.net.'}"
"('b.gov-servers.net.', 'gov')","{'a.gov-servers.net.', 'c.gov-servers.net.', 'b.gov-servers.net.', 'd.gov-servers.net.'}"
"('a.gov-servers.net.', 'gov')","{'a.gov-servers.net.', 'c.gov-servers.net.', 'b.gov-servers.net.', 'd.gov-servers.net.'}"
"('g.root-servers.net', 'de')","{'n.de.net.', 'f.nic.de.', 'z.nic.de.', 'a.nic.de.', 'l.de.net.', 's.de.net.'}"
"('e.root-servers.net', 'de')","{'n.de.net.', 'f.nic.de.', 'z.nic.de.', 'a.nic.de.', 'l.de.net.', 's.de.net.'}"
"('d.root-servers.net', 'de')","{'n.de.net.', 'f.nic.de.', 'z.nic.de.', 'a.nic.de.', 'l.de.net.', 's.de.net.'}"
"('i.root-servers.net', 'de')","{'n.de.net.', 'f.nic.de.', 'z.nic.de.', 'a.nic.de.', 'l.de.net.', 's.de.net.'}"
"('b.root-servers.net', 'de')","{'n.de.net.', 'f.nic.de.', 'z.nic.de.', 'a.nic.de.', 'l.de.net.', 's.de.net.'}"
"('j.root-servers.net', 'de')","{'n.de.net.', 'f.nic.de.', 'z.nic.de.', 'a.nic.de.', 'l.de.net.', 's.de.net.'}"
"('k.root-servers.net', 'de')","{'n.de.net.', 'f.nic.de.', 'z.nic.de.', 'a.nic.de.', 'l.de.net.', 's.de.net.'}"
"('l.root-servers.net', 'de')","{'n.de.net.', 'f.nic.de.', 'z.nic.de.', 'a.nic.de.', 'l.de.net.', 's.de.net.'}"
"('h.root-servers.net', 'de')","{'n.de.net.', 'f.nic.de.', 'z.nic.de.', 'a.nic.de.', 'l.de.net.', 's.de.net.'}"
"('f.root-servers.net', 'de')","{'n.de.net.', 'f.nic.de.', 'z.nic.de.', 'a.nic.de.', 'l.de.net.', 's.de.net.'}"
"('m.root-servers.net', 'de')","{'n.de.net.', 'f.nic.de.', 'z.nic.de.', 'a.nic.de.', 'l.de.net.', 's.de.net.'}"
"('c.root-servers.net', 'de')","{'n.de.net.', 'f.nic.de.', 'z.nic.de.', 'a.nic.de.', 'l.de.net.', 's.de.net.'}"
"('a.root-servers.net', 'de')","{'n.de.net.', 'f.nic.de.', 'z.nic.de.', 'a.nic.de.', 'l.de.net.', 's.de.net.'}"
"('n.de.net.', 'de')","{'n.de.net.', 'f.nic.de.', 'z.nic.de.', 'a.nic.de.', 'l.de.net.', 's.de.net.'}"
"('z.nic.de.', 'de')","{'n.de.net.', 'f.nic.de.', 'z.nic.de.', 'a.nic.de.', 'l.de.net.', 's.de.net.'}"
"('a.nic.de.', 'de')","{'n.de.net.', 'f.nic.de.', 'z.nic.de.', 'a.nic.de.', 'l.de.net.', 's.de.net.'}"
"('l.de.net.', 'de')","{'n.de.net.', 'f.nic.de.', 'z.nic.de.', 'a.nic.de.', 'l.de.net.', 's.de.net.'}"
"('s.de.net.', 'de')","{'n.de.net.', 'f.nic.de.', 'z.nic.de.', 'a.nic.de.', 'l.de.net.', 's.de.net.'}"
"('f.nic.de.', 'de')","{'n.de.net.', 'f.nic.de.', 'z.nic.de.', 'a.nic.de.', 'l.de.net.', 's.de.net.'}"
"('g.root-servers.net', 'scot')","{'anycast23.irondns.net.', 'anycast10.irondns.net.', 'anycast24.irondns.net.', 'anycast9.irondns.net.'}"
"('e.root-servers.net', 'scot')","{'anycast23.irondns.net.', 'anycast10.irondns.net.', 'anycast24.irondns.net.', 'anycast9.irondns.net.'}"
"('d.root-servers.net', 'scot')","{'anycast23.irondns.net.', 'anycast10.irondns.net.', 'anycast24.irondns.net.', 'anycast9.irondns.net.'}"
"('i.root-servers.net', 'scot')","{'anycast23.irondns.net.', 'anycast10.irondns.net.', 'anycast24.irondns.net.', 'anycast9.irondns.net.'}"
"('b.root-servers.net', 'scot')","{'anycast23.irondns.net.', 'anycast10.irondns.net.', 'anycast24.irondns.net.', 'anycast9.irondns.net.'}"
"('j.root-servers.net', 'scot')","{'anycast23.irondns.net.', 'anycast10.irondns.net.', 'anycast24.irondns.net.', 'anycast9.irondns.net.'}"
"('k.root-servers.net', 'scot')","{'anycast23.irondns.net.', 'anycast10.irondns.net.', 'anycast24.irondns.net.', 'anycast9.irondns.net.'}"
