"server1, server2, domain",misconfiguration info
"('ns-646.awsdns-16.net.', 'l.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns-646.awsdns-16.net.
Host2: l.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns-646.awsdns-16.net.', 'g.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns-646.awsdns-16.net.
Host2: g.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns-646.awsdns-16.net.', 'f.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns-646.awsdns-16.net.
Host2: f.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns-646.awsdns-16.net.', 'm.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns-646.awsdns-16.net.
Host2: m.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns-646.awsdns-16.net.', 'b.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns-646.awsdns-16.net.
Host2: b.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns-646.awsdns-16.net.', 'j.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns-646.awsdns-16.net.
Host2: j.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns-646.awsdns-16.net.', 'h.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns-646.awsdns-16.net.
Host2: h.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns-646.awsdns-16.net.', 'd.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns-646.awsdns-16.net.
Host2: d.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('d0.org.afilias-nst.org.', 'ams.sns-pb.isc.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: d0.org.afilias-nst.org.
Host2: ams.sns-pb.isc.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('d0.org.afilias-nst.org.', 'ns1.archive.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: d0.org.afilias-nst.org.
Host2: ns1.archive.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('d0.org.afilias-nst.org.', 'ns2.archive.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: d0.org.afilias-nst.org.
Host2: ns2.archive.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('d0.org.afilias-nst.org.', 'sfba.sns-pb.isc.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: d0.org.afilias-nst.org.
Host2: sfba.sns-pb.isc.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('d0.org.afilias-nst.org.', 'ord.sns-pb.isc.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: d0.org.afilias-nst.org.
Host2: ord.sns-pb.isc.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('b2.org.afilias-nst.org.', 'ams.sns-pb.isc.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: b2.org.afilias-nst.org.
Host2: ams.sns-pb.isc.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('b2.org.afilias-nst.org.', 'ns1.archive.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: b2.org.afilias-nst.org.
Host2: ns1.archive.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('b2.org.afilias-nst.org.', 'ns2.archive.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: b2.org.afilias-nst.org.
Host2: ns2.archive.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('b2.org.afilias-nst.org.', 'sfba.sns-pb.isc.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: b2.org.afilias-nst.org.
Host2: sfba.sns-pb.isc.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('b2.org.afilias-nst.org.', 'ord.sns-pb.isc.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: b2.org.afilias-nst.org.
Host2: ord.sns-pb.isc.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('c0.org.afilias-nst.info.', 'ams.sns-pb.isc.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: c0.org.afilias-nst.info.
Host2: ams.sns-pb.isc.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('c0.org.afilias-nst.info.', 'ns1.archive.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: c0.org.afilias-nst.info.
Host2: ns1.archive.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('c0.org.afilias-nst.info.', 'ns2.archive.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: c0.org.afilias-nst.info.
Host2: ns2.archive.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('c0.org.afilias-nst.info.', 'sfba.sns-pb.isc.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: c0.org.afilias-nst.info.
Host2: sfba.sns-pb.isc.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('c0.org.afilias-nst.info.', 'ord.sns-pb.isc.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: c0.org.afilias-nst.info.
Host2: ord.sns-pb.isc.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('b0.org.afilias-nst.org.', 'ams.sns-pb.isc.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: b0.org.afilias-nst.org.
Host2: ams.sns-pb.isc.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('b0.org.afilias-nst.org.', 'ns1.archive.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: b0.org.afilias-nst.org.
Host2: ns1.archive.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('b0.org.afilias-nst.org.', 'ns2.archive.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: b0.org.afilias-nst.org.
Host2: ns2.archive.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('b0.org.afilias-nst.org.', 'sfba.sns-pb.isc.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: b0.org.afilias-nst.org.
Host2: sfba.sns-pb.isc.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('b0.org.afilias-nst.org.', 'ord.sns-pb.isc.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: b0.org.afilias-nst.org.
Host2: ord.sns-pb.isc.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('a0.org.afilias-nst.info.', 'ams.sns-pb.isc.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: a0.org.afilias-nst.info.
Host2: ams.sns-pb.isc.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('a0.org.afilias-nst.info.', 'ns1.archive.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: a0.org.afilias-nst.info.
Host2: ns1.archive.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('a0.org.afilias-nst.info.', 'ns2.archive.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: a0.org.afilias-nst.info.
Host2: ns2.archive.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('a0.org.afilias-nst.info.', 'sfba.sns-pb.isc.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: a0.org.afilias-nst.info.
Host2: sfba.sns-pb.isc.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('a0.org.afilias-nst.info.', 'ord.sns-pb.isc.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: a0.org.afilias-nst.info.
Host2: ord.sns-pb.isc.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('a2.org.afilias-nst.info.', 'ams.sns-pb.isc.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: a2.org.afilias-nst.info.
Host2: ams.sns-pb.isc.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('a2.org.afilias-nst.info.', 'ns1.archive.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: a2.org.afilias-nst.info.
Host2: ns1.archive.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('a2.org.afilias-nst.info.', 'ns2.archive.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: a2.org.afilias-nst.info.
Host2: ns2.archive.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('a2.org.afilias-nst.info.', 'sfba.sns-pb.isc.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: a2.org.afilias-nst.info.
Host2: sfba.sns-pb.isc.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('a2.org.afilias-nst.info.', 'ord.sns-pb.isc.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: a2.org.afilias-nst.info.
Host2: ord.sns-pb.isc.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns3.archive.org.'}
"
"('ams.sns-pb.isc.org.', 'd0.org.afilias-nst.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: ams.sns-pb.isc.org.
Host2: d0.org.afilias-nst.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('ams.sns-pb.isc.org.', 'b2.org.afilias-nst.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: ams.sns-pb.isc.org.
Host2: b2.org.afilias-nst.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('ams.sns-pb.isc.org.', 'c0.org.afilias-nst.info.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: ams.sns-pb.isc.org.
Host2: c0.org.afilias-nst.info.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('ams.sns-pb.isc.org.', 'b0.org.afilias-nst.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: ams.sns-pb.isc.org.
Host2: b0.org.afilias-nst.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('ams.sns-pb.isc.org.', 'a0.org.afilias-nst.info.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: ams.sns-pb.isc.org.
Host2: a0.org.afilias-nst.info.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('ams.sns-pb.isc.org.', 'a2.org.afilias-nst.info.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: ams.sns-pb.isc.org.
Host2: a2.org.afilias-nst.info.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('ns1.archive.org.', 'd0.org.afilias-nst.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: ns1.archive.org.
Host2: d0.org.afilias-nst.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('ns1.archive.org.', 'b2.org.afilias-nst.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: ns1.archive.org.
Host2: b2.org.afilias-nst.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('ns1.archive.org.', 'c0.org.afilias-nst.info.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: ns1.archive.org.
Host2: c0.org.afilias-nst.info.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('ns1.archive.org.', 'b0.org.afilias-nst.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: ns1.archive.org.
Host2: b0.org.afilias-nst.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('ns1.archive.org.', 'a0.org.afilias-nst.info.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: ns1.archive.org.
Host2: a0.org.afilias-nst.info.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('ns1.archive.org.', 'a2.org.afilias-nst.info.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: ns1.archive.org.
Host2: a2.org.afilias-nst.info.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('ns2.archive.org.', 'd0.org.afilias-nst.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: ns2.archive.org.
Host2: d0.org.afilias-nst.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('ns2.archive.org.', 'b2.org.afilias-nst.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: ns2.archive.org.
Host2: b2.org.afilias-nst.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('ns2.archive.org.', 'c0.org.afilias-nst.info.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: ns2.archive.org.
Host2: c0.org.afilias-nst.info.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('ns2.archive.org.', 'b0.org.afilias-nst.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: ns2.archive.org.
Host2: b0.org.afilias-nst.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('ns2.archive.org.', 'a0.org.afilias-nst.info.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: ns2.archive.org.
Host2: a0.org.afilias-nst.info.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('ns2.archive.org.', 'a2.org.afilias-nst.info.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: ns2.archive.org.
Host2: a2.org.afilias-nst.info.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('sfba.sns-pb.isc.org.', 'd0.org.afilias-nst.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: sfba.sns-pb.isc.org.
Host2: d0.org.afilias-nst.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('sfba.sns-pb.isc.org.', 'b2.org.afilias-nst.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: sfba.sns-pb.isc.org.
Host2: b2.org.afilias-nst.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('sfba.sns-pb.isc.org.', 'c0.org.afilias-nst.info.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: sfba.sns-pb.isc.org.
Host2: c0.org.afilias-nst.info.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
"('sfba.sns-pb.isc.org.', 'b0.org.afilias-nst.org.', 'archive.org')","Misconfiguration information
Domain: archive.org
Host1: sfba.sns-pb.isc.org.
Host2: b0.org.afilias-nst.org.
NS known to both servers: {'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}
NS known to host1 and not known to host2: {'ns3.archive.org.'}
NS known to host2 and not known to host1: 
"
