"(Server Name, Domain)",Servers known in domain 
"('dns4.p07.nsone.net.', 'spotify.com')","{'ns2.p23.dynect.net.', 'dns3.p07.nsone.net.', 'ns4.p23.dynect.net.', 'dns1.p07.nsone.net.', 'ns3.p23.dynect.net.', 'ns1.p23.dynect.net.', 'dns4.p07.nsone.net.', 'dns2.p07.nsone.net.'}"
"('dns2.p07.nsone.net.', 'spotify.com')","{'ns2.p23.dynect.net.', 'dns3.p07.nsone.net.', 'ns4.p23.dynect.net.', 'dns1.p07.nsone.net.', 'ns3.p23.dynect.net.', 'ns1.p23.dynect.net.', 'dns4.p07.nsone.net.', 'dns2.p07.nsone.net.'}"
"('d0.org.afilias-nst.org.', 'doi.org')","{'zita.ns.cloudflare.com.', 'josh.ns.cloudflare.com.'}"
"('b2.org.afilias-nst.org.', 'doi.org')","{'zita.ns.cloudflare.com.', 'josh.ns.cloudflare.com.'}"
"('c0.org.afilias-nst.info.', 'doi.org')","{'zita.ns.cloudflare.com.', 'josh.ns.cloudflare.com.'}"
"('b0.org.afilias-nst.org.', 'doi.org')","{'zita.ns.cloudflare.com.', 'josh.ns.cloudflare.com.'}"
"('a0.org.afilias-nst.info.', 'doi.org')","{'zita.ns.cloudflare.com.', 'josh.ns.cloudflare.com.'}"
"('a2.org.afilias-nst.info.', 'doi.org')","{'zita.ns.cloudflare.com.', 'josh.ns.cloudflare.com.'}"
"('a.gtld-servers.net.', 'xinhuanet.com')","{'ns1.cdns.cn.', 'ns3.news.cn.', 'ns3.cdns.cn.', 'ns1.news.cn.', 'ns2.cdns.cn.'}"
"('c.gtld-servers.net.', 'xinhuanet.com')","{'ns1.cdns.cn.', 'ns3.news.cn.', 'ns3.cdns.cn.', 'ns1.news.cn.', 'ns2.cdns.cn.'}"
"('i.gtld-servers.net.', 'xinhuanet.com')","{'ns1.cdns.cn.', 'ns3.news.cn.', 'ns3.cdns.cn.', 'ns1.news.cn.', 'ns2.cdns.cn.'}"
"('k.gtld-servers.net.', 'xinhuanet.com')","{'ns1.cdns.cn.', 'ns3.news.cn.', 'ns3.cdns.cn.', 'ns1.news.cn.', 'ns2.cdns.cn.'}"
"('e.gtld-servers.net.', 'xinhuanet.com')","{'ns1.cdns.cn.', 'ns3.news.cn.', 'ns3.cdns.cn.', 'ns1.news.cn.', 'ns2.cdns.cn.'}"
"('l.gtld-servers.net.', 'xinhuanet.com')","{'ns1.cdns.cn.', 'ns3.news.cn.', 'ns3.cdns.cn.', 'ns1.news.cn.', 'ns2.cdns.cn.'}"
"('h.gtld-servers.net.', 'xinhuanet.com')","{'ns1.cdns.cn.', 'ns3.news.cn.', 'ns3.cdns.cn.', 'ns1.news.cn.', 'ns2.cdns.cn.'}"
"('g.gtld-servers.net.', 'xinhuanet.com')","{'ns1.cdns.cn.', 'ns3.news.cn.', 'ns3.cdns.cn.', 'ns1.news.cn.', 'ns2.cdns.cn.'}"
"('f.gtld-servers.net.', 'xinhuanet.com')","{'ns1.cdns.cn.', 'ns3.news.cn.', 'ns3.cdns.cn.', 'ns1.news.cn.', 'ns2.cdns.cn.'}"
"('m.gtld-servers.net.', 'xinhuanet.com')","{'ns1.cdns.cn.', 'ns3.news.cn.', 'ns3.cdns.cn.', 'ns1.news.cn.', 'ns2.cdns.cn.'}"
"('b.gtld-servers.net.', 'xinhuanet.com')","{'ns1.cdns.cn.', 'ns3.news.cn.', 'ns3.cdns.cn.', 'ns1.news.cn.', 'ns2.cdns.cn.'}"
"('j.gtld-servers.net.', 'xinhuanet.com')","{'ns1.cdns.cn.', 'ns3.news.cn.', 'ns3.cdns.cn.', 'ns1.news.cn.', 'ns2.cdns.cn.'}"
"('d.gtld-servers.net.', 'xinhuanet.com')","{'ns1.cdns.cn.', 'ns3.news.cn.', 'ns3.cdns.cn.', 'ns1.news.cn.', 'ns2.cdns.cn.'}"
"('nsb.nic.uk.', 'ac.uk')","{'ns4.ja.net.', 'auth03.ns.uu.net.', 'ns0.ja.net.', 'ns2.ja.net.', 'dns-3.dfn.de.', 'ns3.ja.net.', 'ns1.surfnet.nl.'}"
"('dns4.nic.uk.', 'ac.uk')","{'ns4.ja.net.', 'auth03.ns.uu.net.', 'ns0.ja.net.', 'ns2.ja.net.', 'dns-3.dfn.de.', 'ns3.ja.net.', 'ns1.surfnet.nl.'}"
"('nsd.nic.uk.', 'ac.uk')","{'ns4.ja.net.', 'auth03.ns.uu.net.', 'ns0.ja.net.', 'ns2.ja.net.', 'dns-3.dfn.de.', 'ns3.ja.net.', 'ns1.surfnet.nl.'}"
"('dns3.nic.uk.', 'ac.uk')","{'ns4.ja.net.', 'auth03.ns.uu.net.', 'ns0.ja.net.', 'ns2.ja.net.', 'dns-3.dfn.de.', 'ns3.ja.net.', 'ns1.surfnet.nl.'}"
"('nsc.nic.uk.', 'ac.uk')","{'ns4.ja.net.', 'auth03.ns.uu.net.', 'ns0.ja.net.', 'ns2.ja.net.', 'dns-3.dfn.de.', 'ns3.ja.net.', 'ns1.surfnet.nl.'}"
"('dns1.nic.uk.', 'ac.uk')","{'ns4.ja.net.', 'auth03.ns.uu.net.', 'ns0.ja.net.', 'ns2.ja.net.', 'dns-3.dfn.de.', 'ns3.ja.net.', 'ns1.surfnet.nl.'}"
"('dns2.nic.uk.', 'ac.uk')","{'ns4.ja.net.', 'auth03.ns.uu.net.', 'ns0.ja.net.', 'ns2.ja.net.', 'dns-3.dfn.de.', 'ns3.ja.net.', 'ns1.surfnet.nl.'}"
"('nsa.nic.uk.', 'ac.uk')","{'ns4.ja.net.', 'auth03.ns.uu.net.', 'ns0.ja.net.', 'ns2.ja.net.', 'dns-3.dfn.de.', 'ns3.ja.net.', 'ns1.surfnet.nl.'}"
"('ns4.ja.net.', 'ac.uk')","{'ns4.ja.net.', 'auth03.ns.uu.net.', 'ns0.ja.net.', 'ns2.ja.net.', 'dns-3.dfn.de.', 'ns3.ja.net.', 'ns1.surfnet.nl.'}"
"('ns0.ja.net.', 'ac.uk')","{'ns4.ja.net.', 'auth03.ns.uu.net.', 'ns0.ja.net.', 'ns2.ja.net.', 'dns-3.dfn.de.', 'ns3.ja.net.', 'ns1.surfnet.nl.'}"
"('ns2.ja.net.', 'ac.uk')","{'ns4.ja.net.', 'auth03.ns.uu.net.', 'ns0.ja.net.', 'ns2.ja.net.', 'dns-3.dfn.de.', 'ns3.ja.net.', 'ns1.surfnet.nl.'}"
"('ns3.ja.net.', 'ac.uk')","{'ns4.ja.net.', 'auth03.ns.uu.net.', 'ns0.ja.net.', 'ns2.ja.net.', 'dns-3.dfn.de.', 'ns3.ja.net.', 'ns1.surfnet.nl.'}"
"('ns1.surfnet.nl.', 'ac.uk')","{'ns4.ja.net.', 'auth03.ns.uu.net.', 'ns0.ja.net.', 'ns2.ja.net.', 'dns-3.dfn.de.', 'ns3.ja.net.', 'ns1.surfnet.nl.'}"
"('a.gtld-servers.net.', 'yahoo.com')","{'ns4.yahoo.com.', 'ns5.yahoo.com.', 'ns2.yahoo.com.', 'ns3.yahoo.com.', 'ns1.yahoo.com.'}"
"('c.gtld-servers.net.', 'yahoo.com')","{'ns4.yahoo.com.', 'ns5.yahoo.com.', 'ns2.yahoo.com.', 'ns3.yahoo.com.', 'ns1.yahoo.com.'}"
"('i.gtld-servers.net.', 'yahoo.com')","{'ns4.yahoo.com.', 'ns5.yahoo.com.', 'ns2.yahoo.com.', 'ns3.yahoo.com.', 'ns1.yahoo.com.'}"
"('k.gtld-servers.net.', 'yahoo.com')","{'ns4.yahoo.com.', 'ns5.yahoo.com.', 'ns2.yahoo.com.', 'ns3.yahoo.com.', 'ns1.yahoo.com.'}"
"('d.gtld-servers.net.', 'yahoo.com')","{'ns4.yahoo.com.', 'ns5.yahoo.com.', 'ns2.yahoo.com.', 'ns3.yahoo.com.', 'ns1.yahoo.com.'}"
"('e.gtld-servers.net.', 'yahoo.com')","{'ns4.yahoo.com.', 'ns5.yahoo.com.', 'ns2.yahoo.com.', 'ns3.yahoo.com.', 'ns1.yahoo.com.'}"
"('l.gtld-servers.net.', 'yahoo.com')","{'ns4.yahoo.com.', 'ns5.yahoo.com.', 'ns2.yahoo.com.', 'ns3.yahoo.com.', 'ns1.yahoo.com.'}"
"('h.gtld-servers.net.', 'yahoo.com')","{'ns4.yahoo.com.', 'ns5.yahoo.com.', 'ns2.yahoo.com.', 'ns3.yahoo.com.', 'ns1.yahoo.com.'}"
"('f.gtld-servers.net.', 'yahoo.com')","{'ns4.yahoo.com.', 'ns5.yahoo.com.', 'ns2.yahoo.com.', 'ns3.yahoo.com.', 'ns1.yahoo.com.'}"
"('m.gtld-servers.net.', 'yahoo.com')","{'ns4.yahoo.com.', 'ns5.yahoo.com.', 'ns2.yahoo.com.', 'ns3.yahoo.com.', 'ns1.yahoo.com.'}"
"('b.gtld-servers.net.', 'yahoo.com')","{'ns4.yahoo.com.', 'ns5.yahoo.com.', 'ns2.yahoo.com.', 'ns3.yahoo.com.', 'ns1.yahoo.com.'}"
"('j.gtld-servers.net.', 'yahoo.com')","{'ns4.yahoo.com.', 'ns5.yahoo.com.', 'ns2.yahoo.com.', 'ns3.yahoo.com.', 'ns1.yahoo.com.'}"
"('g.gtld-servers.net.', 'yahoo.com')","{'ns4.yahoo.com.', 'ns5.yahoo.com.', 'ns2.yahoo.com.', 'ns3.yahoo.com.', 'ns1.yahoo.com.'}"
"('ns4.yahoo.com.', 'yahoo.com')","{'ns4.yahoo.com.', 'ns5.yahoo.com.', 'ns2.yahoo.com.', 'ns3.yahoo.com.', 'ns1.yahoo.com.'}"
"('ns5.yahoo.com.', 'yahoo.com')","{'ns4.yahoo.com.', 'ns5.yahoo.com.', 'ns2.yahoo.com.', 'ns3.yahoo.com.', 'ns1.yahoo.com.'}"
"('ns2.yahoo.com.', 'yahoo.com')","{'ns4.yahoo.com.', 'ns5.yahoo.com.', 'ns2.yahoo.com.', 'ns3.yahoo.com.', 'ns1.yahoo.com.'}"
"('ns3.yahoo.com.', 'yahoo.com')","{'ns4.yahoo.com.', 'ns5.yahoo.com.', 'ns2.yahoo.com.', 'ns3.yahoo.com.', 'ns1.yahoo.com.'}"
"('ns1.yahoo.com.', 'yahoo.com')","{'ns4.yahoo.com.', 'ns5.yahoo.com.', 'ns2.yahoo.com.', 'ns3.yahoo.com.', 'ns1.yahoo.com.'}"
"('a.gtld-servers.net.', 'whatsapp.com')","{'ns4.p13.dynect.net.', 'ns3.p13.dynect.net.', 'ns2.p13.dynect.net.', 'ns1.p13.dynect.net.'}"
"('c.gtld-servers.net.', 'whatsapp.com')","{'ns4.p13.dynect.net.', 'ns3.p13.dynect.net.', 'ns2.p13.dynect.net.', 'ns1.p13.dynect.net.'}"
"('i.gtld-servers.net.', 'whatsapp.com')","{'ns4.p13.dynect.net.', 'ns3.p13.dynect.net.', 'ns2.p13.dynect.net.', 'ns1.p13.dynect.net.'}"
"('k.gtld-servers.net.', 'whatsapp.com')","{'ns4.p13.dynect.net.', 'ns3.p13.dynect.net.', 'ns2.p13.dynect.net.', 'ns1.p13.dynect.net.'}"
"('e.gtld-servers.net.', 'whatsapp.com')","{'ns4.p13.dynect.net.', 'ns3.p13.dynect.net.', 'ns2.p13.dynect.net.', 'ns1.p13.dynect.net.'}"
"('l.gtld-servers.net.', 'whatsapp.com')","{'ns4.p13.dynect.net.', 'ns3.p13.dynect.net.', 'ns2.p13.dynect.net.', 'ns1.p13.dynect.net.'}"
"('g.gtld-servers.net.', 'whatsapp.com')","{'ns4.p13.dynect.net.', 'ns3.p13.dynect.net.', 'ns2.p13.dynect.net.', 'ns1.p13.dynect.net.'}"
"('f.gtld-servers.net.', 'whatsapp.com')","{'ns4.p13.dynect.net.', 'ns3.p13.dynect.net.', 'ns2.p13.dynect.net.', 'ns1.p13.dynect.net.'}"
"('m.gtld-servers.net.', 'whatsapp.com')","{'ns4.p13.dynect.net.', 'ns3.p13.dynect.net.', 'ns2.p13.dynect.net.', 'ns1.p13.dynect.net.'}"
"('b.gtld-servers.net.', 'whatsapp.com')","{'ns4.p13.dynect.net.', 'ns3.p13.dynect.net.', 'ns2.p13.dynect.net.', 'ns1.p13.dynect.net.'}"
"('j.gtld-servers.net.', 'whatsapp.com')","{'ns4.p13.dynect.net.', 'ns3.p13.dynect.net.', 'ns2.p13.dynect.net.', 'ns1.p13.dynect.net.'}"
"('h.gtld-servers.net.', 'whatsapp.com')","{'ns4.p13.dynect.net.', 'ns3.p13.dynect.net.', 'ns2.p13.dynect.net.', 'ns1.p13.dynect.net.'}"
"('d.gtld-servers.net.', 'whatsapp.com')","{'ns4.p13.dynect.net.', 'ns3.p13.dynect.net.', 'ns2.p13.dynect.net.', 'ns1.p13.dynect.net.'}"
"('ns4.p13.dynect.net.', 'whatsapp.com')","{'ns4.p13.dynect.net.', 'ns3.p13.dynect.net.', 'ns2.p13.dynect.net.', 'ns1.p13.dynect.net.'}"
"('ns3.p13.dynect.net.', 'whatsapp.com')","{'ns4.p13.dynect.net.', 'ns3.p13.dynect.net.', 'ns2.p13.dynect.net.', 'ns1.p13.dynect.net.'}"
"('ns2.p13.dynect.net.', 'whatsapp.com')","{'ns4.p13.dynect.net.', 'ns3.p13.dynect.net.', 'ns2.p13.dynect.net.', 'ns1.p13.dynect.net.'}"
"('ns1.p13.dynect.net.', 'whatsapp.com')","{'ns4.p13.dynect.net.', 'ns3.p13.dynect.net.', 'ns2.p13.dynect.net.', 'ns1.p13.dynect.net.'}"
"('g.dns.cn.', 'com.cn')","{'e.dns.cn.', 'cns.cernet.net.', 'd.dns.cn.', 'c.dns.cn.', 'b.dns.cn.', 'g.dns.cn.', 'a.dns.cn.', 'f.dns.cn.'}"
"('c.root-servers.net', 'tv')","{'ac4.nstld.com.', 'ac2.nstld.com.', 'ac3.nstld.com.', 'ac1.nstld.com.'}"
"('h.root-servers.net', 'tv')","{'ac4.nstld.com.', 'ac2.nstld.com.', 'ac3.nstld.com.', 'ac1.nstld.com.'}"
"('d.root-servers.net', 'tv')","{'ac4.nstld.com.', 'ac2.nstld.com.', 'ac3.nstld.com.', 'ac1.nstld.com.'}"
"('i.root-servers.net', 'tv')","{'ac4.nstld.com.', 'ac2.nstld.com.', 'ac3.nstld.com.', 'ac1.nstld.com.'}"
"('a.root-servers.net', 'tv')","{'ac4.nstld.com.', 'ac2.nstld.com.', 'ac3.nstld.com.', 'ac1.nstld.com.'}"
"('j.root-servers.net', 'tv')","{'ac4.nstld.com.', 'ac2.nstld.com.', 'ac3.nstld.com.', 'ac1.nstld.com.'}"
"('b.root-servers.net', 'tv')","{'ac4.nstld.com.', 'ac2.nstld.com.', 'ac3.nstld.com.', 'ac1.nstld.com.'}"
"('e.root-servers.net', 'tv')","{'ac4.nstld.com.', 'ac2.nstld.com.', 'ac3.nstld.com.', 'ac1.nstld.com.'}"
"('f.root-servers.net', 'tv')","{'ac4.nstld.com.', 'ac2.nstld.com.', 'ac3.nstld.com.', 'ac1.nstld.com.'}"
"('m.root-servers.net', 'tv')","{'ac4.nstld.com.', 'ac2.nstld.com.', 'ac3.nstld.com.', 'ac1.nstld.com.'}"
"('k.root-servers.net', 'tv')","{'ac4.nstld.com.', 'ac2.nstld.com.', 'ac3.nstld.com.', 'ac1.nstld.com.'}"
"('g.root-servers.net', 'tv')","{'ac4.nstld.com.', 'ac2.nstld.com.', 'ac3.nstld.com.', 'ac1.nstld.com.'}"
"('l.root-servers.net', 'tv')","{'ac4.nstld.com.', 'ac2.nstld.com.', 'ac3.nstld.com.', 'ac1.nstld.com.'}"
"('ac4.nstld.com.', 'tv')","{'ac4.nstld.com.', 'ac2.nstld.com.', 'ac3.nstld.com.', 'ac1.nstld.com.'}"
"('ac2.nstld.com.', 'tv')","{'ac4.nstld.com.', 'ac2.nstld.com.', 'ac3.nstld.com.', 'ac1.nstld.com.'}"
"('ac3.nstld.com.', 'tv')","{'ac4.nstld.com.', 'ac2.nstld.com.', 'ac3.nstld.com.', 'ac1.nstld.com.'}"
"('ac1.nstld.com.', 'tv')","{'ac4.nstld.com.', 'ac2.nstld.com.', 'ac3.nstld.com.', 'ac1.nstld.com.'}"
"('c.root-servers.net', 'me')","{'b0.nic.me.', 'a0.nic.me.', 'b2.nic.me.', 'a2.nic.me.', 'c0.nic.me.'}"
"('h.root-servers.net', 'me')","{'b0.nic.me.', 'a0.nic.me.', 'b2.nic.me.', 'a2.nic.me.', 'c0.nic.me.'}"
"('d.root-servers.net', 'me')","{'b0.nic.me.', 'a0.nic.me.', 'b2.nic.me.', 'a2.nic.me.', 'c0.nic.me.'}"
"('i.root-servers.net', 'me')","{'b0.nic.me.', 'a0.nic.me.', 'b2.nic.me.', 'a2.nic.me.', 'c0.nic.me.'}"
"('a.root-servers.net', 'me')","{'b0.nic.me.', 'a0.nic.me.', 'b2.nic.me.', 'a2.nic.me.', 'c0.nic.me.'}"
"('j.root-servers.net', 'me')","{'b0.nic.me.', 'a0.nic.me.', 'b2.nic.me.', 'a2.nic.me.', 'c0.nic.me.'}"
"('b.root-servers.net', 'me')","{'b0.nic.me.', 'a0.nic.me.', 'b2.nic.me.', 'a2.nic.me.', 'c0.nic.me.'}"
"('e.root-servers.net', 'me')","{'b0.nic.me.', 'a0.nic.me.', 'b2.nic.me.', 'a2.nic.me.', 'c0.nic.me.'}"
"('f.root-servers.net', 'me')","{'b0.nic.me.', 'a0.nic.me.', 'b2.nic.me.', 'a2.nic.me.', 'c0.nic.me.'}"
"('m.root-servers.net', 'me')","{'b0.nic.me.', 'a0.nic.me.', 'b2.nic.me.', 'a2.nic.me.', 'c0.nic.me.'}"
"('k.root-servers.net', 'me')","{'b0.nic.me.', 'a0.nic.me.', 'b2.nic.me.', 'a2.nic.me.', 'c0.nic.me.'}"
"('g.root-servers.net', 'me')","{'b0.nic.me.', 'a0.nic.me.', 'b2.nic.me.', 'a2.nic.me.', 'c0.nic.me.'}"
"('l.root-servers.net', 'me')","{'b0.nic.me.', 'a0.nic.me.', 'b2.nic.me.', 'a2.nic.me.', 'c0.nic.me.'}"
"('b0.nic.me.', 'me')","{'b0.nic.me.', 'a0.nic.me.', 'b2.nic.me.', 'a2.nic.me.', 'c0.nic.me.'}"
"('a0.nic.me.', 'me')","{'b0.nic.me.', 'a0.nic.me.', 'b2.nic.me.', 'a2.nic.me.', 'c0.nic.me.'}"
"('b2.nic.me.', 'me')","{'b0.nic.me.', 'a0.nic.me.', 'b2.nic.me.', 'a2.nic.me.', 'c0.nic.me.'}"
"('a2.nic.me.', 'me')","{'b0.nic.me.', 'a0.nic.me.', 'b2.nic.me.', 'a2.nic.me.', 'c0.nic.me.'}"
"('c0.nic.me.', 'me')","{'b0.nic.me.', 'a0.nic.me.', 'b2.nic.me.', 'a2.nic.me.', 'c0.nic.me.'}"
"('c.root-servers.net', 'es')","{'sns-pb.isc.org.', 'ns3.nic.fr.', 'f.nic.es.', 'ns-ext.nic.cl.', 'g.nic.es.', 'ns1.cesca.es.', 'a.nic.es.'}"
"('h.root-servers.net', 'es')","{'sns-pb.isc.org.', 'ns3.nic.fr.', 'f.nic.es.', 'ns-ext.nic.cl.', 'ns1.cesca.es.', 'g.nic.es.', 'a.nic.es.'}"
"('d.root-servers.net', 'es')","{'sns-pb.isc.org.', 'ns3.nic.fr.', 'f.nic.es.', 'ns-ext.nic.cl.', 'ns1.cesca.es.', 'g.nic.es.', 'a.nic.es.'}"
"('i.root-servers.net', 'es')","{'sns-pb.isc.org.', 'ns3.nic.fr.', 'f.nic.es.', 'ns-ext.nic.cl.', 'g.nic.es.', 'ns1.cesca.es.', 'a.nic.es.'}"
"('a.root-servers.net', 'es')","{'sns-pb.isc.org.', 'ns3.nic.fr.', 'f.nic.es.', 'ns-ext.nic.cl.', 'g.nic.es.', 'ns1.cesca.es.', 'a.nic.es.'}"
"('j.root-servers.net', 'es')","{'sns-pb.isc.org.', 'ns3.nic.fr.', 'f.nic.es.', 'ns-ext.nic.cl.', 'ns1.cesca.es.', 'g.nic.es.', 'a.nic.es.'}"
"('b.root-servers.net', 'es')","{'sns-pb.isc.org.', 'ns3.nic.fr.', 'f.nic.es.', 'ns-ext.nic.cl.', 'g.nic.es.', 'ns1.cesca.es.', 'a.nic.es.'}"
"('e.root-servers.net', 'es')","{'sns-pb.isc.org.', 'ns3.nic.fr.', 'f.nic.es.', 'ns-ext.nic.cl.', 'ns1.cesca.es.', 'g.nic.es.', 'a.nic.es.'}"
"('f.root-servers.net', 'es')","{'sns-pb.isc.org.', 'ns3.nic.fr.', 'f.nic.es.', 'ns-ext.nic.cl.', 'ns1.cesca.es.', 'g.nic.es.', 'a.nic.es.'}"
"('m.root-servers.net', 'es')","{'sns-pb.isc.org.', 'ns3.nic.fr.', 'f.nic.es.', 'ns-ext.nic.cl.', 'g.nic.es.', 'ns1.cesca.es.', 'a.nic.es.'}"
"('k.root-servers.net', 'es')","{'sns-pb.isc.org.', 'ns3.nic.fr.', 'f.nic.es.', 'ns-ext.nic.cl.', 'ns1.cesca.es.', 'g.nic.es.', 'a.nic.es.'}"
"('g.root-servers.net', 'es')","{'sns-pb.isc.org.', 'ns3.nic.fr.', 'f.nic.es.', 'ns-ext.nic.cl.', 'ns1.cesca.es.', 'g.nic.es.', 'a.nic.es.'}"
"('l.root-servers.net', 'es')","{'sns-pb.isc.org.', 'ns3.nic.fr.', 'f.nic.es.', 'ns-ext.nic.cl.', 'ns1.cesca.es.', 'g.nic.es.', 'a.nic.es.'}"
"('sns-pb.isc.org.', 'es')","{'sns-pb.isc.org.', 'ns3.nic.fr.', 'f.nic.es.', 'ns-ext.nic.cl.', 'ns1.cesca.es.', 'g.nic.es.', 'a.nic.es.'}"
"('ns3.nic.fr.', 'es')","{'sns-pb.isc.org.', 'ns3.nic.fr.', 'f.nic.es.', 'ns-ext.nic.cl.', 'g.nic.es.', 'ns1.cesca.es.', 'a.nic.es.'}"
"('f.nic.es.', 'es')","{'sns-pb.isc.org.', 'ns3.nic.fr.', 'f.nic.es.', 'ns-ext.nic.cl.', 'g.nic.es.', 'ns1.cesca.es.', 'a.nic.es.'}"
"('ns-ext.nic.cl.', 'es')","{'sns-pb.isc.org.', 'ns3.nic.fr.', 'f.nic.es.', 'ns-ext.nic.cl.', 'ns1.cesca.es.', 'g.nic.es.', 'a.nic.es.'}"
"('g.nic.es.', 'es')","{'sns-pb.isc.org.', 'ns3.nic.fr.', 'f.nic.es.', 'ns-ext.nic.cl.', 'ns1.cesca.es.', 'g.nic.es.', 'a.nic.es.'}"
"('ns1.cesca.es.', 'es')","{'sns-pb.isc.org.', 'ns3.nic.fr.', 'f.nic.es.', 'ns-ext.nic.cl.', 'g.nic.es.', 'ns1.cesca.es.', 'a.nic.es.'}"
"('a.nic.es.', 'es')","{'sns-pb.isc.org.', 'ns3.nic.fr.', 'f.nic.es.', 'ns-ext.nic.cl.', 'ns1.cesca.es.', 'g.nic.es.', 'a.nic.es.'}"
"('sns-pb.isc.org.', 'com.es')","{'ns3.nic.mx.', 'sns-pb.isc.org.', 'g.nic.es.', 'fnicdos.rediris.es.', 'n3ns.nic.es.'}"
"('g.nic.es.', 'com.es')","{'ns3.nic.mx.', 'sns-pb.isc.org.', 'g.nic.es.', 'fnicdos.rediris.es.', 'n3ns.nic.es.'}"
"('ns3.nic.fr.', 'com.es')","{'ns3.nic.mx.', 'sns-pb.isc.org.', 'g.nic.es.', 'fnicdos.rediris.es.', 'n3ns.nic.es.'}"
"('ns1.cesca.es.', 'com.es')","{'ns3.nic.mx.', 'sns-pb.isc.org.', 'g.nic.es.', 'fnicdos.rediris.es.', 'n3ns.nic.es.'}"
"('a.nic.es.', 'com.es')","{'ns3.nic.mx.', 'sns-pb.isc.org.', 'g.nic.es.', 'fnicdos.rediris.es.', 'n3ns.nic.es.'}"
"('f.nic.es.', 'com.es')","{'ns3.nic.mx.', 'sns-pb.isc.org.', 'g.nic.es.', 'fnicdos.rediris.es.', 'n3ns.nic.es.'}"
"('ns-ext.nic.cl.', 'com.es')","{'ns3.nic.mx.', 'sns-pb.isc.org.', 'g.nic.es.', 'fnicdos.rediris.es.', 'n3ns.nic.es.'}"
"('n3ns.nic.es.', 'com.es')","{'ns3.nic.mx.', 'sns-pb.isc.org.', 'g.nic.es.', 'fnicdos.rediris.es.', 'n3ns.nic.es.'}"
"('a.gtld-servers.net.', 'youku.com')","{'dns4.youku.com.', 'dns1.youku.com.', 'dns3.youku.com.', 'dns2.youku.com.'}"
"('c.gtld-servers.net.', 'youku.com')","{'dns4.youku.com.', 'dns1.youku.com.', 'dns3.youku.com.', 'dns2.youku.com.'}"
"('i.gtld-servers.net.', 'youku.com')","{'dns4.youku.com.', 'dns1.youku.com.', 'dns3.youku.com.', 'dns2.youku.com.'}"
"('k.gtld-servers.net.', 'youku.com')","{'dns4.youku.com.', 'dns1.youku.com.', 'dns3.youku.com.', 'dns2.youku.com.'}"
"('d.gtld-servers.net.', 'youku.com')","{'dns4.youku.com.', 'dns1.youku.com.', 'dns3.youku.com.', 'dns2.youku.com.'}"
"('e.gtld-servers.net.', 'youku.com')","{'dns4.youku.com.', 'dns1.youku.com.', 'dns3.youku.com.', 'dns2.youku.com.'}"
"('l.gtld-servers.net.', 'youku.com')","{'dns4.youku.com.', 'dns1.youku.com.', 'dns3.youku.com.', 'dns2.youku.com.'}"
"('f.gtld-servers.net.', 'youku.com')","{'dns4.youku.com.', 'dns1.youku.com.', 'dns3.youku.com.', 'dns2.youku.com.'}"
"('m.gtld-servers.net.', 'youku.com')","{'dns4.youku.com.', 'dns1.youku.com.', 'dns3.youku.com.', 'dns2.youku.com.'}"
"('b.gtld-servers.net.', 'youku.com')","{'dns4.youku.com.', 'dns1.youku.com.', 'dns3.youku.com.', 'dns2.youku.com.'}"
"('j.gtld-servers.net.', 'youku.com')","{'dns4.youku.com.', 'dns1.youku.com.', 'dns3.youku.com.', 'dns2.youku.com.'}"
"('h.gtld-servers.net.', 'youku.com')","{'dns4.youku.com.', 'dns1.youku.com.', 'dns3.youku.com.', 'dns2.youku.com.'}"
"('g.gtld-servers.net.', 'youku.com')","{'dns4.youku.com.', 'dns1.youku.com.', 'dns3.youku.com.', 'dns2.youku.com.'}"
"('dns4.youku.com.', 'youku.com')","{'dns4.youku.com.', 'dns1.youku.com.', 'dns3.youku.com.', 'dns2.youku.com.'}"
"('dns1.youku.com.', 'youku.com')","{'dns4.youku.com.', 'dns1.youku.com.', 'dns3.youku.com.', 'dns2.youku.com.'}"
"('dns3.youku.com.', 'youku.com')","{'dns4.youku.com.', 'dns1.youku.com.', 'dns3.youku.com.', 'dns2.youku.com.'}"
"('dns2.youku.com.', 'youku.com')","{'dns4.youku.com.', 'dns1.youku.com.', 'dns3.youku.com.', 'dns2.youku.com.'}"
"('e.dns.cn.', 'sina.com.cn')","{'ns3.sina.com.cn.', 'ns1.sina.com.cn.', 'ns2.sina.com.cn.', 'ns4.sina.com.cn.'}"
"('d.dns.cn.', 'sina.com.cn')","{'ns3.sina.com.cn.', 'ns1.sina.com.cn.', 'ns2.sina.com.cn.', 'ns4.sina.com.cn.'}"
"('c.dns.cn.', 'sina.com.cn')","{'ns3.sina.com.cn.', 'ns1.sina.com.cn.', 'ns2.sina.com.cn.', 'ns4.sina.com.cn.'}"
"('b.dns.cn.', 'sina.com.cn')","{'ns3.sina.com.cn.', 'ns1.sina.com.cn.', 'ns2.sina.com.cn.', 'ns4.sina.com.cn.'}"
"('a.dns.cn.', 'sina.com.cn')","{'ns3.sina.com.cn.', 'ns1.sina.com.cn.', 'ns2.sina.com.cn.', 'ns4.sina.com.cn.'}"
"('f.dns.cn.', 'sina.com.cn')","{'ns3.sina.com.cn.', 'ns1.sina.com.cn.', 'ns2.sina.com.cn.', 'ns4.sina.com.cn.'}"
