"(Server Name, Domain)",Servers known in domain
"('c.root-servers.net', 'at')","{'j.ns.at.', 'r.ns.at.', 'ns2.univie.ac.at.', 'u.ns.at.', 'ns9.univie.ac.at.', 'd.ns.at.', 'ns1.univie.ac.at.', 'n.ns.at.'}"
"('d.root-servers.net', 'va')","{'osiris.namex.it.', 'seth.namex.it.', 'dns.nic.it.', 'john.vatican.va.', 'michael.vatican.va.', 'va.cctld.authdns.ripe.net.'}"
"('nsc.nic.uk.', 'me.uk')","{'dns2.nic.uk.', 'nsb.nic.uk.', 'nsc.nic.uk.', 'dns3.nic.uk.', 'dns4.nic.uk.', 'dns1.nic.uk.', 'nsa.nic.uk.', 'nsd.nic.uk.'}"
"('lns42.nic.tr.', 'gov.tr')","{'lns41.nic.tr.', 'lns5.nic.tr.', 'lns22.nic.tr.', 'lns21.nic.tr.', 'lns42.nic.tr.'}"
"('a.fi.', 'fi')","{'c.fi.', 'h.fi.', 'g.fi.', 'f.fi.', 'i.fi.', 'b.fi.', 'a.fi.', 'd.fi.', 'e.fi.'}"
"('e.root-servers.net', 'hu')","{'ns2.nic.fr.', 'd.hu.', 'e.hu.', 'b.hu.', 'c.hu.', 'a.hu.', 'ns-com.nic.hu.'}"
"('ns.nic.do.', 'edu.do')","{'ns2.nic.do.', 'ns4.nic.do.', 'a.lactld.org.', 'ns1.nic.do.', 'phloem.uoregon.edu.', 'ns3.nic.mx.', 'ns.nic.do.', 'sns-pb.isc.org.'}"
"('h.root-servers.net', 'nu')","{'c.ns.nu.', 'a.ns.nu.', 'b.ns.nu.', 'z.ns.nu.', 'y.ns.nu.', 'd.ns.nu.'}"
"('g.root-servers.net', 'mil')","{'eur1.nipr.mil.', 'eur2.nipr.mil.', 'pac1.nipr.mil.', 'pac2.nipr.mil.', 'con2.nipr.mil.', 'con1.nipr.mil.'}"
"('ns4.dns.net.nz.', 'co.nz')","{'ns7.dns.net.nz.', 'ns4.dns.net.nz.', 'ns6.dns.net.nz.', 'ns3.dns.net.nz.', 'ns2.dns.net.nz.', 'ns1.dns.net.nz.', 'ns5.dns.net.nz.'}"
"('ucthpx.uct.ac.za.', 'ac.za')","{'za-ns.anycast.pch.net.', 'disa.tenet.ac.za.', 'ns0.is.co.za.', 'ucthpx.uct.ac.za.'}"
"('h.root-servers.net', 'au')","{'t.au.', 'c.au.', 'b.au.', 'q.au.', 'd.au.', 's.au.', 'u.au.', 'v.au.', 'a.au.', 'r.au.'}"
"('d.dns.jp.', 'ne.jp')",{'z.dns.jp.'}
"('l.dns.PY.', 'com.py')","{'p.dns.py.', 'l.dns.py.', 'c.dns.py.', 'u.dns.py.', 'b.dns.py.', 'm.dns.py.'}"
"('c.gtld-servers.net.', 'icq.com')","{'ns1.mail.ru.', 'ns2.mail.ru.'}"
"('m.root-servers.net', 'dz')","{'ns5.nic.dz.', 'ns1.nic.dz.', 'ns3.nic.fr.', 'ns4.nic.dz.', 'ns2.nic.dz.', 'ns-dz.afrinic.net.'}"
"('j.root-servers.net', 'ie')","{'g.ns.ie.', 'b.ns.ie.', 'c.ns.ie.', 'a.ns.ie.', 'd.ns.ie.', 'f.ns.ie.', 'h.ns.ie.', 'e.ns.ie.'}"
"('a.dns.cn.', 'chinatax.gov.cn')","{'ns1.cdns.cn.', 'ns3.cdns.cn.', 'ns2.cdns.cn.'}"
"('b0.cctld.afilias-nst.org.', 'ac.in')","{'a0.cctld.afilias-nst.info.', 'a1.in.afilias-nst.in.', 'b2.in.afilias-nst.org.', 'b1.in.afilias-nst.in.', 'a2.in.afilias-nst.info.', 'c0.cctld.afilias-nst.info.', 'd0.cctld.afilias-nst.org.', 'b0.cctld.afilias-nst.org.'}"
"('c.root-servers.net', 'tl')","{'ns.coccaregistry.org.', 'ns.cocca.fr.', 'ns.anycast.nic.tl.'}"
"('h.root-servers.net', 'bg')","{'ns.register.bg.', 'ns3.register.bg.', 'ns4.register.bg.', 'ns2.register.bg.', 'sns-pb.isc.org.', 'ns5.register.bg.'}"
"('sns-pb.isc.org.', 'com.ua')","{'nix.ns.ua.', 'k.ns.com.ua.', 'ba1.ns.ua.', 'ho1.ns.com.ua.', 'sns-pb.isc.org.'}"
"('c.root-servers.net', 'ir')","{'ns5.univie.ac.at.', 'a.nic.ir.', 'b.nic.ir.', 'ir.cctld.authdns.ripe.net.'}"
"('ns-47.awsdns-05.com.', 'cnn.com')","{'ns-1086.awsdns-07.org.', 'ns-47.awsdns-05.com.', 'ns-1630.awsdns-11.co.uk.', 'ns-576.awsdns-08.net.'}"
"('b.nic.uy.', 'uy')","{'ns.dns.br.', 'ns1.anteldata.com.uy.', 'ns2.anteldata.com.uy.', 'a.nic.uy.', 'd.nic.uy.', 'sns-pb.isc.org.', 'ns3.nic.mx.', 'b.nic.uy.'}"
"('c0.in.afilias-nst.info.', 'in')","{'c0.in.afilias-nst.info.', 'a0.in.afilias-nst.info.', 'b2.in.afilias-nst.org.', 'a1.in.afilias-nst.in.', 'b1.in.afilias-nst.in.', 'b0.in.afilias-nst.org.', 'a2.in.afilias-nst.info.'}"
"('f.root-servers.net', 'ag')","{'a2.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a0.cctld.afilias-nst.info.', 'c0.cctld.afilias-nst.info.', 'd0.cctld.afilias-nst.org.', 'b0.cctld.afilias-nst.org.'}"
"('ns.twnic.net.', 'tw')","{'f.dns.tw.', 'b.dns.tw.', 'ns.twnic.net.', 'anytld.apnic.net.', 'a.dns.tw.', 'g.dns.tw.', 'e.dns.tw.', 'i.dns.tw.', 'd.dns.tw.', 'h.dns.tw.', 'c.dns.tw.'}"
"('f.gtld-servers.net.', 'tom.com')","{'ns4.dnsv4.com.', 'ns3.dnsv4.com.'}"
"('newyork.tonic.to.', 'to')","{'tonic.to.', 'colo.to.', 'singapore.tonic.to.', 'newyork.tonic.to.', 'frankfurt.tonic.to.'}"
"('cynic4.dns.cy.', 'cy')","{'ns1.ucy.ac.cy.', 'cynic6.dns.cy.', 'estia.ics.forth.gr.', 'ns02.savvis.net.', 'ns2.ucy.ac.cy.', 'cy-ns.anycast.pch.net.', 'cynic.dns.cy.', 'cynic4.dns.cy.', 'ns4.apnic.net.'}"
"('cl-ns.anycast.pch.net.', 'cl')","{'cl1.dnsnode.net.', 'c.nic.cl.', 'cl-ns.anycast.pch.net.', 'b.nic.cl.', 'a.nic.cl.', 'sns-pb.isc.org.'}"
"('b.monic.mo.', 'gov.mo')","{'ns3.gov.mo.', 'ns1.gov.mo.', 'ns2.gov.mo.'}"
"('f.dns.tw.', 'tw')","{'f.dns.tw.', 'ns.twnic.net.', 'b.dns.tw.', 'anytld.apnic.net.', 'a.dns.tw.', 'g.dns.tw.', 'e.dns.tw.', 'i.dns.tw.', 'd.dns.tw.', 'h.dns.tw.', 'c.dns.tw.'}"
"('l.root-servers.net', 'football')","{'demand.beta.aridns.net.au.', 'demand.alpha.aridns.net.au.', 'demand.delta.aridns.net.au.', 'demand.gamma.aridns.net.au.'}"
"('ns.anycast.kenic.or.ke.', 'ke')","{'ns2.dns.business.', 'mzizi.kenic.or.ke.', 'ns-ke.afrinic.net.', 'kenic.anycastdns.cz.', 'ns.anycast.kenic.or.ke.'}"
"('f.gtld.travel.', 'travel')","{'c.gtld.travel.', 'a.gtld.travel.', 'd.gtld.travel.', 'f.gtld.travel.', 'b.gtld.travel.', 'e.gtld.travel.'}"
"('sns-pb.isc.org.', 'co.ve')",{'ns1.nic.ve.'}
"('k.root-servers.net', 'cr')","{'a.ns.cr.', 'ca2.nic.cr.', 'ns-ext.nic.cl.', 'p.nic.cr.', 'a.lactld.org.', 'ca1.nic.cr.', 'ns3.nic.mx.', 'de.nic.cr.'}"
"('f.gtld-servers.net.', 'cctv.com')","{'ns5.cctv.com.', 'ns4.cctv.com.', 'ns1.cctv.com.', 'ns2.cctv.com.'}"
"('sns-pb.isc.org.', 'do')","{'ns2.nic.do.', 'ns4.nic.do.', 'ns.nic.do.', 'a.lactld.org.', 'ns1.nic.do.', 'phloem.uoregon.edu.', 'sns-pb.isc.org.', 'ns3.nic.mx.'}"
"('h.root-servers.net', 'ca')","{'x.ca-servers.ca.', 'any.ca-servers.ca.', 'c.ca-servers.ca.', 'j.ca-servers.ca.'}"
"('xenon.bund.de.', 'bund.de')","{'argon.bund.de.', 'dns-1.dfn.de.', 'bamberg.bund.de.', 'nuernberg.bund.de.', 'xenon.bund.de.'}"
"('f.root-servers.net', 'im')","{'barney.advsys.co.uk.', 'pebbles.iom.com.', 'ns4.ja.net.', 'hoppy.iom.com.'}"
"('m.root-servers.net', 'fm')","{'tld2.ultradns.net.', 'tld6.ultradns.co.uk.', 'tld4.ultradns.org.', 'tld3.ultradns.org.', 'tld5.ultradns.info.', 'tld1.ultradns.net.'}"
"('a.nic.es.', 'es')","{'ns1.cesca.es.', 'g.nic.es.', 'ns-ext.nic.cl.', 'f.nic.es.', 'ns3.nic.fr.', 'a.nic.es.', 'sns-pb.isc.org.'}"
"('g.root-servers.net', 'au')","{'t.au.', 'c.au.', 'b.au.', 'q.au.', 's.au.', 'd.au.', 'u.au.', 'v.au.', 'a.au.', 'r.au.'}"
"('a.root-servers.net', 'report')","{'demand.beta.aridns.net.au.', 'demand.gamma.aridns.net.au.', 'demand.delta.aridns.net.au.', 'demand.alpha.aridns.net.au.'}"
"('e.gtld-servers.net.', 'admitad.com')","{'ns3.fornex.com.', 'ns1.fornex.com.', 'ns4.fornex.com.', 'ns2.fornex.com.'}"
"('f.root-servers.net', 'bg')","{'ns.register.bg.', 'ns3.register.bg.', 'ns4.register.bg.', 'ns2.register.bg.', 'sns-pb.isc.org.', 'ns5.register.bg.'}"
"('d.gtld-servers.net.', 'com')","{'e.gtld-servers.net.', 'c.gtld-servers.net.', 'd.gtld-servers.net.', 'k.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.', 'h.gtld-servers.net.', 'g.gtld-servers.net.', 'i.gtld-servers.net.', 'a.gtld-servers.net.', 'm.gtld-servers.net.', 'b.gtld-servers.net.', 'f.gtld-servers.net.'}"
"('g.root-servers.net', 'mo')","{'b.monic.mo.', 'ns17.cdns.net.', 'd.monic.mo.', 'e.monic.mo.', 'ns2.cuhk.edu.hk.', 'a.monic.mo.', 'c.monic.mo.'}"
"('o.mx-ns.mx.', 'com.mx')","{'o.mx-ns.mx.', 'i.mx-ns.mx.', 'e.mx-ns.mx.', 'x.mx-ns.mx.', 'm.mx-ns.mx.', 'c.mx-ns.mx.'}"
"('nsa.nic.uk.', 'sch.uk')","{'dns2.nic.uk.', 'nsb.nic.uk.', 'nsc.nic.uk.', 'dns3.nic.uk.', 'dns4.nic.uk.', 'dns1.nic.uk.', 'nsa.nic.uk.', 'nsd.nic.uk.'}"
"('z.dns.eu.', 'eu')","{'z.dns.eu.', 'nl.dns.eu.', 'cz.dns.eu.', 'y.dns.eu.', 'x.dns.eu.', 'uk.dns.eu.', 'si.dns.eu.'}"
"('e.root-servers.net', 'sg')","{'dsany3.sgnic.sg.', 'dsany.sgnic.sg.', 'dsany2.sgnic.sg.', 'ns2.cuhk.edu.hk.', 'ns4.apnic.net.', 'sg-ns.anycast.pch.net.'}"
"('j.root-servers.net', 'lu')","{'k.dns.lu.', 'j.dns.lu.', 'p.dns.lu.', 'i.dns.lu.', 'ns1.dns.lu.', 'g.dns.lu.'}"
"('g.dns.kr.', 'kr')","{'f.dns.kr.', 'c.dns.kr.', 'b.dns.kr.', 'e.dns.kr.', 'g.dns.kr.', 'd.dns.kr.'}"
"('e.dns.ar.', 'ar')","{'e.dns.ar.', 'd.dns.ar.', 'ar.cctld.authdns.ripe.net.', 'ns2.switch.ch.', 'b.dns.ar.', 'a.dns.ar.', 'c.dns.ar.'}"
"('a1.verisigndns.com.', 'ebay.com')","{'a3.verisigndns.com.', 'ns3.p47.dynect.net.', 'ns1.p47.dynect.net.', 'a2.verisigndns.com.', 'a1.verisigndns.com.', 'ns4.p47.dynect.net.', 'ns2.p47.dynect.net.'}"
"('ns.zp.ua.', 'net.ua')","{'ns.sm.ua.', 'ns.dn.ua.', 'ns.kh.ua.', 'ba1.ns.ua.', 'nix.ns.ua.', 'ns.net.ua.', 'ns.zp.ua.', 'sns-pb.isc.org.', 'ho1.net.ua.'}"
"('i-dns.pl.', 'edu.pl')","{'f-dns.pl.', 'a-dns.pl.', 'b-dns.pl.', 'i-dns.pl.', 'e-dns.pl.', 'g-dns.pl.', 'h-dns.pl.', 'd-dns.pl.'}"
"('k.root-servers.net', 'cern')","{'a0.nic.cern.', 'b0.nic.cern.', 'c0.nic.cern.', 'a2.nic.cern.'}"
"('b.dns.cn.', 'net.cn')","{'d.dns.cn.', 'cns.cernet.net.', 'b.dns.cn.', 'g.dns.cn.', 'f.dns.cn.', 'e.dns.cn.', 'c.dns.cn.', 'a.dns.cn.'}"
"('n.ns.at.', 'at')","{'j.ns.at.', 'r.ns.at.', 'ns2.univie.ac.at.', 'u.ns.at.', 'ns9.univie.ac.at.', 'd.ns.at.', 'ns1.univie.ac.at.', 'n.ns.at.'}"
"('a.root-servers.net', 'edu')","{'d.edu-servers.net.', 'a.edu-servers.net.', 'c.edu-servers.net.', 'l.edu-servers.net.', 'f.edu-servers.net.', 'g.edu-servers.net.'}"
"('b0.org.afilias-nst.org.', 'networkforgood.org')","{'ns0.dnsmadeeasy.com.', 'ns3.dnsmadeeasy.com.', 'ns4.dnsmadeeasy.com.', 'ns1.dnsmadeeasy.com.', 'ns2.dnsmadeeasy.com.'}"
"('e.root-servers.net', 'bid')","{'ns3.dns.nic.bid.', 'ns2.dns.nic.bid.', 'ns6.dns.nic.bid.', 'ns4.dns.nic.bid.', 'ns5.dns.nic.bid.', 'ns1.dns.nic.bid.'}"
"('ns4.dns.nic.club.', 'club')","{'ns1.dns.nic.club.', 'ns4.dns.nic.club.', 'ns3.dns.nic.club.', 'ns6.dns.nic.club.', 'ns2.dns.nic.club.', 'ns5.dns.nic.club.'}"
"('b.dns.tw.', 'org.tw')","{'h.twnic.net.tw.', 'g.twnic.net.tw.', 'b.twnic.net.tw.', 'a.twnic.net.tw.', 'e.twnic.net.tw.', 'anytld.apnic.net.', 'i.dns.tw.', 'c.twnic.net.tw.', 'd.twnic.net.tw.', 'h.dns.tw.', 'f.twnic.net.tw.'}"
"('g.root-servers.net', 'nu')","{'c.ns.nu.', 'a.ns.nu.', 'b.ns.nu.', 'z.ns.nu.', 'y.ns.nu.', 'd.ns.nu.'}"
"('j.root-servers.net', 'ph')","{'ns4.apnic.net.', '1.ns.ph.', 'sns-pb.isc.org.', 'ns2.cuhk.edu.hk.', 'ph.communitydns.net.'}"
"('a.root-servers.net', 'gd')","{'b.gd.dyntld.net.', 'a.gd.dyntld.net.', 'gd-ns.anycast.pch.net.'}"
"('l.gtld-servers.net.', 'ssl-images-amazon.com')","{'ns3.p31.dynect.net.', 'ns1.p31.dynect.net.', 'ns4.p31.dynect.net.', 'pdns6.ultradns.co.uk.', 'ns2.p31.dynect.net.', 'pdns1.ultradns.net.'}"
"('a.root-servers.net', 'asia')","{'c0.asia.afilias-nst.info.', 'd0.asia.afilias-nst.asia.', 'b2.asia.afilias-nst.org.', 'b0.asia.afilias-nst.asia.', 'a0.asia.afilias-nst.info.', 'a2.asia.afilias-nst.info.'}"
"('c.root-servers.net', 'nu')","{'c.ns.nu.', 'a.ns.nu.', 'b.ns.nu.', 'z.ns.nu.', 'y.ns.nu.', 'd.ns.nu.'}"
"('f.dns.si.', 'si')","{'j.dns.si.', 'i.dns.si.', 'b.dns.si.', 'f.dns.si.', 'g.dns.si.', 'c.dns.si.', 'h.dns.si.'}"
"('c.hu.', 'hu')","{'ns2.nic.fr.', 'd.hu.', 'e.hu.', 'b.hu.', 'c.hu.', 'a.hu.', 'ns-com.nic.hu.'}"
"('c.root-servers.net', 'vip')","{'dns1.nic.vip.', 'dnsc.nic.vip.', 'dnsb.nic.vip.', 'dns3.nic.vip.', 'dnsd.nic.vip.', 'dns4.nic.vip.', 'dnsa.nic.vip.', 'dns2.nic.vip.'}"
"('x.nic.xyz.', 'xyz')","{'x.nic.xyz.', 'y.nic.xyz.', 'z.nic.xyz.', 'generationxyz.nic.xyz.'}"
"('pe1.dnsnode.net.', 'edu.pe')","{'SNS-PB.ISC.ORG.', 'PE1.DNSNODE.NET.', 'PCH.RCP.PE.', 'QUIPU.RCP.NET.PE.'}"
"('c.root-servers.net', 'football')","{'demand.beta.aridns.net.au.', 'demand.gamma.aridns.net.au.', 'demand.delta.aridns.net.au.', 'demand.alpha.aridns.net.au.'}"
"('b0.cctld.afilias-nst.org.', 'vc')","{'a2.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a0.cctld.afilias-nst.info.', 'c0.cctld.afilias-nst.info.', 'd0.cctld.afilias-nst.org.', 'b0.cctld.afilias-nst.org.'}"
"('d.root-servers.net', 'dz')","{'ns5.nic.dz.', 'ns1.nic.dz.', 'ns3.nic.fr.', 'ns4.nic.dz.', 'ns2.nic.dz.', 'ns-dz.afrinic.net.'}"
"('a.dns.jp.', 'go.jp')",{'z.dns.jp.'}
"('a.root-servers.net', 'dz')","{'ns5.nic.dz.', 'ns1.nic.dz.', 'ns3.nic.fr.', 'ns4.nic.dz.', 'ns2.nic.dz.', 'ns-dz.afrinic.net.'}"
"('f.root-servers.net', 'lv')","{'d.nic.lv.', 'a.nic.lv.', 'sunic.sunet.se.', 'c.nic.lv.', 'b.nic.lv.'}"
"('l.root-servers.net', 'hu')","{'ns2.nic.fr.', 'd.hu.', 'e.hu.', 'b.hu.', 'c.hu.', 'a.hu.', 'ns-com.nic.hu.'}"
"('a.root-servers.net', 'hk')","{'w.hkirc.net.hk.', 'v.hkirc.net.hk.', 'z.hkirc.net.hk.', 'd.hkirc.net.hk.', 'y.hkirc.net.hk.', 't.hkirc.net.hk.', 'u.hkirc.net.hk.', 'c.hkirc.net.hk.', 'x.hkirc.net.hk.'}"
"('d0.cctld.afilias-nst.org.', 'gov.mn')","{'ns1.gov.mn.', 'ns4.gov.mn.', 'ns.gov.mn.', 'ns3.gov.mn.'}"
"('ns4.apnic.net.', 'ph')","{'1.ns.ph.', 'ph.communitydns.net.', 'ns2.cuhk.edu.hk.', 'ns4.apnic.net.', 'sns-pb.isc.org.'}"
"('ilns.ilan.net.il.', 'co.il')","{'ilns.ilan.net.il.', 'lookup.iucc.ac.il.', 'nse.ns.il.', 'nsa.ns.il.', 'ns2.ns.il.', 'ns1.ns.il.', 'sns-pb.isc.org.', 'nsb.ns.il.', 'ns3.ns.il.'}"
"('h.root-servers.net', 'su')","{'a.dns.ripn.net.', 'e.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.', 'f.dns.ripn.net.'}"
"('y.nic.no.', 'no')","{'njet.norid.no.', 'x.nic.no.', 'i.nic.no.', 'not.norid.no.', 'z.nic.no.', 'y.nic.no.'}"
"('m.root-servers.net', 'name')","{'ac4.nstld.com.', 'ac2.nstld.com.', 'ac1.nstld.com.', 'ac3.nstld.com.'}"
"('dsany2.sgnic.SG.', 'edu.sg')","{'DSANY.SGNIC.SG.', 'NS2.CUHK.EDU.HK.', 'SG-NS.ANYCAST.PCH.NET.', 'DSANY2.SGNIC.SG.', 'DSANY3.SGNIC.SG.'}"
"('g.root-servers.net', 'br')","{'a.dns.br.', 'd.dns.br.', 'f.dns.br.', 'b.dns.br.', 'c.dns.br.', 'e.dns.br.'}"
"('l.root-servers.net', 'pro')","{'b0.pro.afilias-nst.org.', 'd0.pro.afilias-nst.org.', 'a0.pro.afilias-nst.info.', 'a2.pro.afilias-nst.info.', 'b2.pro.afilias-nst.org.', 'c0.pro.afilias-nst.info.'}"
"('a.dns.ripn.net.', 'ru')","{'f.dns.ripn.net.', 'd.dns.ripn.net.', 'f.dns.RIPN.net.', 'a.dns.RIPN.net.', 'e.dns.RIPN.net.', 'e.dns.ripn.net.', 'd.dns.RIPN.net.', 'b.dns.RIPN.net.', 'a.dns.ripn.net.', 'b.dns.ripn.net.'}"
"('i.root-servers.net', 'vc')","{'a2.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a0.cctld.afilias-nst.info.', 'c0.cctld.afilias-nst.info.', 'd0.cctld.afilias-nst.org.', 'b0.cctld.afilias-nst.org.'}"
"('quipu.rcp.net.pe.', 'com.pe')","{'SNS-PB.ISC.ORG.', 'PCH.RCP.PE.', 'PE1.DNSNODE.NET.', 'QUIPU.RCP.NET.PE.'}"
"('e.root-servers.net', 'in')","{'c0.in.afilias-nst.info.', 'a0.in.afilias-nst.info.', 'a1.in.afilias-nst.in.', 'b2.in.afilias-nst.org.', 'b1.in.afilias-nst.in.', 'b0.in.afilias-nst.org.', 'a2.in.afilias-nst.info.'}"
"('ns21.nic.tr.', 'gov.tr')","{'lns42.nic.tr.', 'lns41.nic.tr.', 'lns22.nic.tr.', 'lns21.nic.tr.', 'lns5.nic.tr.'}"
"('anycast9.irondns.net.', 'scot')","{'anycast10.irondns.net.', 'anycast9.irondns.net.', 'anycast23.irondns.net.', 'anycast24.irondns.net.'}"
"('ns1.telone.co.zw.', 'co.zw')","{'ns1.zispa.org.zw.', 'ns2.liquidtelecom.net.', 'ns3.zispa.org.zw.', 'ns1.liquidtelecom.net.'}"
"('j.root-servers.net', 'tt')","{'ripe.nic.tt.', 'ns3.nic.mx.', 'sns-pb.isc.org.', 'pch.nic.tt.'}"
"('g.root-servers.net', 'bg')","{'ns.register.bg.', 'ns3.register.bg.', 'ns4.register.bg.', 'ns2.register.bg.', 'sns-pb.isc.org.', 'ns5.register.bg.'}"
"('x.hkirc.net.hk.', 'edu.hk')","{'w.hkirc.net.hk.', 'v.hkirc.net.hk.', 'z.hkirc.net.hk.', 'd.hkirc.net.hk.', 'y.hkirc.net.hk.', 't.hkirc.net.hk.', 'u.hkirc.net.hk.', 'c.hkirc.net.hk.', 'x.hkirc.net.hk.'}"
"('d-dns.pl.', 'edu.pl')","{'f-dns.pl.', 'a-dns.pl.', 'b-dns.pl.', 'i-dns.pl.', 'e-dns.pl.', 'g-dns.pl.', 'h-dns.pl.', 'd-dns.pl.'}"
"('g.root-servers.net', 'ke')","{'ns2.dns.business.', 'ns-ke.afrinic.net.', 'mzizi.kenic.or.ke.', 'kenic.anycastdns.cz.', 'ns.anycast.kenic.or.ke.'}"
"('ns4.dns.nic.party.', 'party')","{'ns3.dns.nic.party.', 'ns5.dns.nic.party.', 'ns4.dns.nic.party.', 'ns6.dns.nic.party.', 'ns2.dns.nic.party.', 'ns1.dns.nic.party.'}"
"('l.root-servers.net', 'ec')","{'a.lactld.org.', 'n2.nic.ec.', 'n3.dns.ec.', 'sns-pb.isc.org.'}"
"('a.gtld-servers.net.', 'adjust.com')","{'ns02.adjust.works.', 'dns1.p09.nsone.net.', 'dns2.p09.nsone.net.', 'ns01.adjust.works.'}"
"('h.root-servers.net', 'lb')","{'ns1.dns.aq.', 'zeina.aub.edu.lb.', 'rip.psg.com.', 'fork.sth.dnsnode.net.'}"
"('ns.gov.ru.', 'gov.ru')","{'bcl.dns.ripn.net.', 'ns.gov.ru.', 'ccl.dns.ripn.net.', 'acl.dns.ripn.net.', 'ns2.gov.ru.'}"
"('i.root-servers.net', 'rs')","{'l.nic.rs.', 'k.nic.rs.', 'b.nic.rs.', 'g.nic.rs.', 'a.nic.rs.', 'h.nic.rs.', 'f.nic.rs.'}"
"('sns-pb.isc.org.', 'edu.iq')","{'dyn2.cmc.iq.', 'nsp-anycast.cmc.iq.', 'ns1.cmc.iq.', 'dyn1.cmc.iq.', 'sns-pb.isc.org.'}"
"('a.gl.dyntld.net.', 'gl')","{'a.nuuk.nic.gl.', 'b.gl.dyntld.net.', 'd.nic.gl.', 'a.gl.dyntld.net.'}"
"('l.root-servers.net', 'is')","{'sunic.sunet.se.', 'isgate.is.', 'durinn.rhnet.is.', 'bes.isnic.is.', 'sns-pb.isc.org.', 'sab.isnic.is.'}"
"('c.dns.jp.', 'or.jp')",{'z.dns.jp.'}
"('c.root-servers.net', 'mobi')","{'a2.mobi.afilias-nst.info.', 'b0.mobi.afilias-nst.org.', 'b2.mobi.afilias-nst.org.', 'd0.mobi.afilias-nst.org.', 'c0.mobi.afilias-nst.info.', 'a0.mobi.afilias-nst.info.'}"
"('d.dns.cn.', 'sina.com.cn')","{'ns2.sina.com.cn.', 'ns1.sina.com.cn.', 'ns3.sina.com.cn.', 'ns4.sina.com.cn.'}"
"('c.gtld-servers.net.', 'aliexpress.com')","{'nsp.alibabaonline.com.', 'nshz.alibabaonline.com.', 'ns8.alibabaonline.com.', 'nsp2.alibabaonline.com.'}"
"('si.dns.eu.', 'eu')","{'z.dns.eu.', 'nl.dns.eu.', 'cz.dns.eu.', 'y.dns.eu.', 'x.dns.eu.', 'uk.dns.eu.', 'si.dns.eu.'}"
"('c0.asia.afilias-nst.info.', 'asia')","{'c0.asia.afilias-nst.info.', 'd0.asia.afilias-nst.asia.', 'b2.asia.afilias-nst.org.', 'b0.asia.afilias-nst.asia.', 'a0.asia.afilias-nst.info.', 'a2.asia.afilias-nst.info.'}"
"('pch.nic.tt.', 'tt')","{'ripe.nic.tt.', 'ns3.nic.mx.', 'sns-pb.isc.org.', 'pch.nic.tt.'}"
"('c.root-servers.net', 'si')","{'j.dns.si.', 'i.dns.si.', 'b.dns.si.', 'f.dns.si.', 'g.dns.si.', 'c.dns.si.', 'h.dns.si.'}"
"('a.gtld-servers.net.', 'google.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns1.google.com.', 'ns2.google.com.'}"
"('c.root-servers.net', 'hk')","{'w.hkirc.net.hk.', 'v.hkirc.net.hk.', 'z.hkirc.net.hk.', 'd.hkirc.net.hk.', 'y.hkirc.net.hk.', 't.hkirc.net.hk.', 'u.hkirc.net.hk.', 'c.hkirc.net.hk.', 'x.hkirc.net.hk.'}"
"('j.root-servers.net', 'name')","{'ac4.nstld.com.', 'ac2.nstld.com.', 'ac1.nstld.com.', 'ac3.nstld.com.'}"
"('d.au.', 'au')","{'t.au.', 'c.au.', 'b.au.', 'q.au.', 's.au.', 'd.au.', 'u.au.', 'v.au.', 'a.au.', 'r.au.'}"
"('c.dns.br.', 'edu.br')","{'a.dns.br.', 'd.dns.br.', 'f.dns.br.', 'b.dns.br.', 'c.dns.br.', 'e.dns.br.'}"
"('b.root-servers.net', 'me')","{'b2.nic.me.', 'a2.nic.me.', 'b0.nic.me.', 'a0.nic.me.', 'c0.nic.me.'}"
"('c.ns.nu.', 'nu')","{'c.ns.nu.', 'a.ns.nu.', 'b.ns.nu.', 'z.ns.nu.', 'y.ns.nu.', 'd.ns.nu.'}"
"('f.root-servers.net', 'dz')","{'ns5.nic.dz.', 'ns1.nic.dz.', 'ns3.nic.fr.', 'ns4.nic.dz.', 'ns2.nic.dz.', 'ns-dz.afrinic.net.'}"
"('c.edu-servers.net.', 'edu')","{'d.edu-servers.net.', 'a.edu-servers.net.', 'c.edu-servers.net.', 'l.edu-servers.net.', 'f.edu-servers.net.', 'g.edu-servers.net.'}"
"('m.root-servers.net', 'gr')","{'gr-at.ics.forth.gr.', 'gr-d.ics.forth.gr.', 'estia.ics.forth.gr.', 'grdns.ics.forth.gr.', 'gr-c.ics.forth.gr.', 'gr-m.ics.forth.gr.'}"
"('a.riu.edu.ar.', 'edu.ar')","{'unlp.unlp.edu.ar.', 'a.riu.edu.ar.', 'noc.uncu.edu.ar.', 'ns2.switch.ch.', 'ns1.uba.ar.', 'b.riu.edu.ar.'}"
"('b.thains.co.th.', 'co.th')","{'b.thains.co.th.', 'ns.thnic.net.', 'ams.sns-pb.isc.org.', 'c.thains.co.th.', 'a.thains.co.th.', 'p.thains.co.th.', 'ord.sns-pb.isc.org.'}"
